货架编号,货架(y),层(z),列(x),深浅位,原材料编号,箱子类型,消耗占比,距离(x+z),物理距离(mm),库位编号
06,6,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,06_18_27_01
06,6,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,06_18_27_02
07,7,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,07_18_27_01
07,7,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,07_18_27_02
08,8,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,08_18_27_01
08,8,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,08_18_27_02
09,9,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,09_18_27_01
09,9,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,09_18_27_02
10,10,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,10_18_27_01
10,10,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,10_18_27_02
11,11,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,11_18_27_01
11,11,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,11_18_27_02
12,12,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,12_18_27_01
12,12,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,12_18_27_02
13,13,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,13_18_27_01
13,13,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,13_18_27_02
14,14,18,27,浅位,B6T0000000816,E3,0.0218,45,16200.0,14_18_27_01
14,14,18,27,深位,B6T0000000816,E3,0.0218,45,16200.0,14_18_27_02
01,1,19,26,浅位,B6T0000000816,E3,0.0218,45,16200.0,01_19_26_01
01,1,19,26,深位,B6T0000000816,E3,0.0218,45,16200.0,01_19_26_02
02,2,19,26,浅位,B6T0000000816,E3,0.0218,45,16200.0,02_19_26_01
02,2,19,26,深位,B6T0000000816,E3,0.0218,45,16200.0,02_19_26_02
03,3,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,03_19_26_01
03,3,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,03_19_26_02
04,4,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,04_19_26_01
04,4,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,04_19_26_02
05,5,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,05_19_26_01
05,5,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,05_19_26_02
06,6,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,06_19_26_01
06,6,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,06_19_26_02
07,7,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,07_19_26_01
07,7,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,07_19_26_02
08,8,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,08_19_26_01
08,8,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,08_19_26_02
09,9,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,09_19_26_01
09,9,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,09_19_26_02
10,10,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,10_19_26_01
10,10,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,10_19_26_02
11,11,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,11_19_26_01
11,11,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,11_19_26_02
12,12,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,12_19_26_01
12,12,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,12_19_26_02
13,13,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,13_19_26_01
13,13,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,13_19_26_02
14,14,19,26,浅位,B6T0000000910,E3,0.0218,45,16200.0,14_19_26_01
14,14,19,26,深位,B6T0000000910,E3,0.0218,45,16200.0,14_19_26_02
01,1,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,01_20_25_01
01,1,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,01_20_25_02
02,2,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,02_20_25_01
02,2,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,02_20_25_02
03,3,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,03_20_25_01
03,3,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,03_20_25_02
04,4,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,04_20_25_01
04,4,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,04_20_25_02
05,5,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,05_20_25_01
05,5,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,05_20_25_02
06,6,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,06_20_25_01
06,6,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,06_20_25_02
07,7,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,07_20_25_01
07,7,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,07_20_25_02
08,8,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,08_20_25_01
08,8,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,08_20_25_02
09,9,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,09_20_25_01
09,9,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,09_20_25_02
10,10,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,10_20_25_01
10,10,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,10_20_25_02
11,11,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,11_20_25_01
11,11,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,11_20_25_02
12,12,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,12_20_25_01
12,12,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,12_20_25_02
13,13,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,13_20_25_01
13,13,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,13_20_25_02
14,14,20,25,浅位,B6T0000000910,E3,0.0218,45,16200.0,14_20_25_01
14,14,20,25,深位,B6T0000000910,E3,0.0218,45,16200.0,14_20_25_02
01,1,21,24,浅位,B6T0000000910,E3,0.0218,45,16200.0,01_21_24_01
01,1,21,24,深位,B6T0000000910,E3,0.0218,45,16200.0,01_21_24_02
02,2,21,24,浅位,B6T0000000910,E3,0.0218,45,16200.0,02_21_24_01
03,3,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,03_21_24_01
03,3,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,03_21_24_02
04,4,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,04_21_24_01
04,4,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,04_21_24_02
05,5,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,05_21_24_01
05,5,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,05_21_24_02
06,6,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,06_21_24_01
06,6,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,06_21_24_02
07,7,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,07_21_24_01
07,7,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,07_21_24_02
08,8,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,08_21_24_01
08,8,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,08_21_24_02
09,9,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,09_21_24_01
09,9,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,09_21_24_02
10,10,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,10_21_24_01
10,10,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,10_21_24_02
11,11,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,11_21_24_01
11,11,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,11_21_24_02
12,12,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,12_21_24_01
12,12,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,12_21_24_02
13,13,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,13_21_24_01
13,13,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,13_21_24_02
14,14,21,24,浅位,B6T0000000993,E3,0.0218,45,16200.0,14_21_24_01
14,14,21,24,深位,B6T0000000993,E3,0.0218,45,16200.0,14_21_24_02
01,1,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,01_22_23_01
01,1,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,01_22_23_02
02,2,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,02_22_23_01
02,2,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,02_22_23_02
03,3,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,03_22_23_01
03,3,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,03_22_23_02
04,4,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,04_22_23_01
04,4,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,04_22_23_02
05,5,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,05_22_23_01
05,5,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,05_22_23_02
06,6,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,06_22_23_01
06,6,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,06_22_23_02
07,7,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,07_22_23_01
07,7,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,07_22_23_02
08,8,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,08_22_23_01
08,8,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,08_22_23_02
09,9,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,09_22_23_01
09,9,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,09_22_23_02
10,10,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,10_22_23_01
10,10,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,10_22_23_02
11,11,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,11_22_23_01
11,11,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,11_22_23_02
12,12,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,12_22_23_01
12,12,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,12_22_23_02
13,13,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,13_22_23_01
13,13,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,13_22_23_02
14,14,22,23,浅位,B6T0000000993,E3,0.0218,45,16200.0,14_22_23_01
14,14,22,23,深位,B6T0000000993,E3,0.0218,45,16200.0,14_22_23_02
01,1,23,22,浅位,B6T0000000993,E3,0.0218,45,16200.0,01_23_22_01
02,2,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,02_23_22_01
02,2,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,02_23_22_02
03,3,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,03_23_22_01
03,3,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,03_23_22_02
04,4,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,04_23_22_01
04,4,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,04_23_22_02
05,5,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,05_23_22_01
05,5,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,05_23_22_02
06,6,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,06_23_22_01
06,6,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,06_23_22_02
07,7,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,07_23_22_01
07,7,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,07_23_22_02
08,8,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,08_23_22_01
08,8,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,08_23_22_02
09,9,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,09_23_22_01
09,9,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,09_23_22_02
10,10,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,10_23_22_01
10,10,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,10_23_22_02
11,11,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,11_23_22_01
11,11,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,11_23_22_02
12,12,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,12_23_22_01
12,12,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,12_23_22_02
13,13,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,13_23_22_01
13,13,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,13_23_22_02
14,14,23,22,浅位,B6T0000000565,E3,0.0218,45,16200.0,14_23_22_01
14,14,23,22,深位,B6T0000000565,E3,0.0218,45,16200.0,14_23_22_02
01,1,24,21,浅位,B6T0000000565,E3,0.0218,45,16200.0,01_24_21_01
01,1,24,21,深位,B6T0000000565,E3,0.0218,45,16200.0,01_24_21_02
02,2,24,21,浅位,B6T0000000565,E3,0.0218,45,16200.0,02_24_21_01
02,2,24,21,深位,B6T0000000565,E3,0.0218,45,16200.0,02_24_21_02
03,3,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,03_24_21_01
03,3,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,03_24_21_02
04,4,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,04_24_21_01
04,4,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,04_24_21_02
05,5,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,05_24_21_01
05,5,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,05_24_21_02
06,6,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,06_24_21_01
06,6,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,06_24_21_02
07,7,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,07_24_21_01
07,7,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,07_24_21_02
08,8,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,08_24_21_01
08,8,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,08_24_21_02
09,9,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,09_24_21_01
09,9,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,09_24_21_02
10,10,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,10_24_21_01
10,10,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,10_24_21_02
11,11,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,11_24_21_01
11,11,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,11_24_21_02
12,12,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,12_24_21_01
12,12,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,12_24_21_02
13,13,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,13_24_21_01
13,13,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,13_24_21_02
14,14,24,21,浅位,B6T0000000791,E3,0.0216,45,16200.0,14_24_21_01
14,14,24,21,深位,B6T0000000791,E3,0.0216,45,16200.0,14_24_21_02
01,1,25,20,浅位,B6T0000000791,E3,0.0216,45,16200.0,01_25_20_01
01,1,25,20,深位,B6T0000000791,E3,0.0216,45,16200.0,01_25_20_02
02,2,25,20,浅位,B6T0000000791,E3,0.0216,45,16200.0,02_25_20_01
02,2,25,20,深位,B6T0000000791,E3,0.0216,45,16200.0,02_25_20_02
03,3,25,20,浅位,B6T0000000791,E3,0.0216,45,16200.0,03_25_20_01
03,3,25,20,深位,B6T0000000791,E3,0.0216,45,16200.0,03_25_20_02
04,4,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,04_25_20_01
04,4,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,04_25_20_02
05,5,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,05_25_20_01
05,5,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,05_25_20_02
06,6,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,06_25_20_01
06,6,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,06_25_20_02
07,7,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,07_25_20_01
07,7,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,07_25_20_02
08,8,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,08_25_20_01
08,8,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,08_25_20_02
09,9,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,09_25_20_01
09,9,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,09_25_20_02
10,10,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,10_25_20_01
10,10,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,10_25_20_02
11,11,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,11_25_20_01
11,11,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,11_25_20_02
12,12,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,12_25_20_01
12,12,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,12_25_20_02
13,13,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,13_25_20_01
13,13,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,13_25_20_02
14,14,25,20,浅位,B6T0000000652,E3,0.0216,45,16200.0,14_25_20_01
14,14,25,20,深位,B6T0000000652,E3,0.0216,45,16200.0,14_25_20_02
01,1,26,19,浅位,B6T0000000652,E3,0.0216,45,16200.0,01_26_19_01
01,1,26,19,深位,B6T0000000652,E3,0.0216,45,16200.0,01_26_19_02
02,2,26,19,浅位,B6T0000000652,E3,0.0216,45,16200.0,02_26_19_01
02,2,26,19,深位,B6T0000000652,E3,0.0216,45,16200.0,02_26_19_02
03,3,26,19,浅位,B6T0000000652,E3,0.0216,45,16200.0,03_26_19_01
03,3,26,19,深位,B6T0000000652,E3,0.0216,45,16200.0,03_26_19_02
04,4,26,19,浅位,B6T0000000652,E3,0.0216,45,16200.0,04_26_19_01
04,4,26,19,深位,B6T0000000652,E3,0.0216,45,16200.0,04_26_19_02
05,5,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,05_26_19_01
05,5,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,05_26_19_02
06,6,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,06_26_19_01
06,6,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,06_26_19_02
07,7,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,07_26_19_01
07,7,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,07_26_19_02
08,8,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,08_26_19_01
08,8,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,08_26_19_02
09,9,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,09_26_19_01
09,9,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,09_26_19_02
10,10,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,10_26_19_01
10,10,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,10_26_19_02
11,11,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,11_26_19_01
11,11,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,11_26_19_02
12,12,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,12_26_19_01
12,12,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,12_26_19_02
13,13,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,13_26_19_01
13,13,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,13_26_19_02
14,14,26,19,浅位,B6T0000000357,E3,0.0216,45,16200.0,14_26_19_01
14,14,26,19,深位,B6T0000000357,E3,0.0216,45,16200.0,14_26_19_02
01,1,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,01_27_18_01
01,1,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,01_27_18_02
02,2,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,02_27_18_01
02,2,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,02_27_18_02
03,3,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,03_27_18_01
03,3,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,03_27_18_02
04,4,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,04_27_18_01
04,4,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,04_27_18_02
05,5,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,05_27_18_01
05,5,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,05_27_18_02
06,6,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,06_27_18_01
06,6,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,06_27_18_02
07,7,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,07_27_18_01
07,7,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,07_27_18_02
08,8,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,08_27_18_01
08,8,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,08_27_18_02
09,9,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,09_27_18_01
09,9,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,09_27_18_02
10,10,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,10_27_18_01
10,10,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,10_27_18_02
11,11,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,11_27_18_01
11,11,27,18,深位,B6T0000000357,E3,0.0216,45,16200.0,11_27_18_02
12,12,27,18,浅位,B6T0000000357,E3,0.0216,45,16200.0,12_27_18_01
13,13,27,18,浅位,B6T0000000484,E3,0.0215,45,16200.0,13_27_18_01
13,13,27,18,深位,B6T0000000484,E3,0.0215,45,16200.0,13_27_18_02
14,14,27,18,浅位,B6T0000000484,E3,0.0215,45,16200.0,14_27_18_01
14,14,27,18,深位,B6T0000000484,E3,0.0215,45,16200.0,14_27_18_02
01,1,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,01_28_17_01
01,1,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,01_28_17_02
02,2,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,02_28_17_01
02,2,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,02_28_17_02
03,3,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,03_28_17_01
03,3,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,03_28_17_02
04,4,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,04_28_17_01
04,4,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,04_28_17_02
05,5,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,05_28_17_01
05,5,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,05_28_17_02
06,6,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,06_28_17_01
06,6,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,06_28_17_02
07,7,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,07_28_17_01
07,7,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,07_28_17_02
08,8,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,08_28_17_01
08,8,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,08_28_17_02
09,9,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,09_28_17_01
09,9,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,09_28_17_02
10,10,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,10_28_17_01
10,10,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,10_28_17_02
11,11,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,11_28_17_01
11,11,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,11_28_17_02
12,12,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,12_28_17_01
12,12,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,12_28_17_02
13,13,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,13_28_17_01
13,13,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,13_28_17_02
14,14,28,17,浅位,B6T0000000484,E3,0.0215,45,16200.0,14_28_17_01
14,14,28,17,深位,B6T0000000484,E3,0.0215,45,16200.0,14_28_17_02
01,1,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,01_29_16_01
01,1,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,01_29_16_02
02,2,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,02_29_16_01
02,2,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,02_29_16_02
03,3,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,03_29_16_01
03,3,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,03_29_16_02
04,4,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,04_29_16_01
04,4,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,04_29_16_02
05,5,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,05_29_16_01
05,5,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,05_29_16_02
06,6,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,06_29_16_01
06,6,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,06_29_16_02
07,7,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,07_29_16_01
07,7,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,07_29_16_02
08,8,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,08_29_16_01
08,8,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,08_29_16_02
09,9,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,09_29_16_01
09,9,29,16,深位,B6T0000000484,E3,0.0215,45,16200.0,09_29_16_02
10,10,29,16,浅位,B6T0000000484,E3,0.0215,45,16200.0,10_29_16_01
11,11,29,16,浅位,B6T0000000496,E3,0.0215,45,16200.0,11_29_16_01
11,11,29,16,深位,B6T0000000496,E3,0.0215,45,16200.0,11_29_16_02
12,12,29,16,浅位,B6T0000000496,E3,0.0215,45,16200.0,12_29_16_01
12,12,29,16,深位,B6T0000000496,E3,0.0215,45,16200.0,12_29_16_02
13,13,29,16,浅位,B6T0000000496,E3,0.0215,45,16200.0,13_29_16_01
13,13,29,16,深位,B6T0000000496,E3,0.0215,45,16200.0,13_29_16_02
14,14,29,16,浅位,B6T0000000496,E3,0.0215,45,16200.0,14_29_16_01
14,14,29,16,深位,B6T0000000496,E3,0.0215,45,16200.0,14_29_16_02
01,1,30,15,浅位,B6T0000000496,E3,0.0215,45,16200.0,01_30_15_01
01,1,30,15,深位,B6T0000000496,E3,0.0215,45,16200.0,01_30_15_02
02,2,30,15,浅位,B6T0000000496,E3,0.0215,45,16200.0,02_30_15_01
02,2,30,15,深位,B6T0000000496,E3,0.0215,45,16200.0,02_30_15_02
03,3,30,15,浅位,B6T0000000496,E3,0.0215,45,16200.0,03_30_15_01
