库位编号,原材料编号,箱子类型,列(x),层(z),取货时间(s),送货时间(s),单次出库时间(s)
03_04_46_01,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
03_04_46_02,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
04_04_46_01,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
04_04_46_02,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
05_04_46_01,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
05_04_46_02,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
06_04_46_01,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
06_04_46_02,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
07_04_46_01,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
07_04_46_02,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
08_04_46_01,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
08_04_46_02,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
09_04_46_01,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
09_04_46_02,B6T0000001820,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
10_04_46_01,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
10_04_46_02,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
11_04_46_01,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
11_04_46_02,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
12_04_46_01,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
12_04_46_02,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
13_04_46_01,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
13_04_46_02,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
14_04_46_01,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
14_04_46_02,B6T0000001410,E1,46,4,7.066666666666667,9.20689655172414,22.27356321839081
01_06_45_01,B6T0000001410,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
01_06_45_02,B6T0000001410,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
02_06_45_01,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
02_06_45_02,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
03_06_45_01,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
03_06_45_02,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
04_06_45_01,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
04_06_45_02,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
05_06_45_01,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
05_06_45_02,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
06_06_45_01,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
06_06_45_02,B6T0000001893,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
07_06_45_01,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
07_06_45_02,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
08_06_45_01,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
08_06_45_02,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
09_06_45_01,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
09_06_45_02,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
10_06_45_01,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
10_06_45_02,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
11_06_45_01,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
11_06_45_02,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
12_06_45_01,B6T0000001600,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
13_06_45_01,B6T0000001847,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
13_06_45_02,B6T0000001847,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
14_06_45_01,B6T0000001847,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
14_06_45_02,B6T0000001847,E1,45,6,7.466666666666667,9.72263868065967,23.18930534732634
01_08_44_01,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
01_08_44_02,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
02_08_44_01,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
02_08_44_02,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
03_08_44_01,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
03_08_44_02,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
04_08_44_01,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
04_08_44_02,B6T0000001847,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
05_08_44_01,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
05_08_44_02,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
06_08_44_01,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
06_08_44_02,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
07_08_44_01,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
07_08_44_02,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
08_08_44_01,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
08_08_44_02,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
09_08_44_01,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
09_08_44_02,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
10_08_44_01,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
10_08_44_02,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
11_08_44_01,B6T0000001737,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
12_08_44_01,B6T0000001514,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
12_08_44_02,B6T0000001514,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
13_08_44_01,B6T0000001514,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
13_08_44_02,B6T0000001514,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
14_08_44_01,B6T0000001514,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
14_08_44_02,B6T0000001514,E1,44,8,7.866666666666667,10.238380809595203,24.10504747626187
01_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
01_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
02_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
02_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
03_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
03_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
04_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
04_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
05_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
05_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
06_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
06_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
07_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
07_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
08_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
08_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
09_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
09_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
10_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
10_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
11_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
11_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
12_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
12_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
13_44_08_01,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
13_44_08_02,B6T0000000203,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
14_44_08_01,B6T0000000191,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
14_44_08_02,B6T0000000191,E4,8,44,22.333333333333343,28.8913043478261,57.22463768115944
01_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
01_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
02_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
02_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
03_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
03_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
04_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
04_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
05_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
05_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
06_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
06_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
07_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
07_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
08_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
08_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
09_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
09_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
10_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
10_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
11_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
11_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
12_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
12_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
13_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
13_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
14_48_03_01,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
14_48_03_02,B6T0000000191,E4,3,48,24.333333333333346,31.470014992503767,61.80334832583711
01_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
01_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
02_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
02_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
03_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
03_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
04_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
04_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
05_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
05_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
06_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
06_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
07_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
07_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
08_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
08_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
09_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
09_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
10_45_07_01,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
10_45_07_02,B6T0000000191,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
11_45_07_01,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
11_45_07_02,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
12_45_07_01,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
12_45_07_02,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
13_45_07_01,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
13_45_07_02,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
14_45_07_01,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
14_45_07_02,B6T0000000197,E4,7,45,22.86666666666668,29.579460269865088,58.44612693653177
01_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
01_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
02_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
02_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
03_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
03_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
04_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
04_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
05_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
05_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
06_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
06_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
07_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
07_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
08_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
08_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
09_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
09_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
10_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
10_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
11_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
11_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
12_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
12_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
13_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
13_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
14_49_02_01,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
14_49_02_02,B6T0000000197,E4,2,49,24.866666666666678,32.15817091454275,63.024837581209425
01_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
01_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
02_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
02_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
03_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
03_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
04_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
04_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
05_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
05_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
06_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
06_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
07_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
07_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
08_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
08_01_48_02,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
09_01_48_01,B6T0000001514,E1,48,1,6.533333333333335,8.520239880059972,21.053573213393307
