订单号,原材料号,到达时间(s),消耗占比,列坐标,层坐标,货架号,巷道号,单程时间(s),总运输时间(s),开始时刻(s),完成时刻(s),流动时间(s),策略
1884,B6T0000001166,173160.0,0.0458,11,21,14,7,88.00000000000001,182.00000000000003,175096.0,175190.0,2030.0,FIFO
1881,B6T0000001166,173160.0,0.0458,11,21,14,7,88.00000000000001,182.00000000000003,175278.0,175372.0,2212.0,FIFO
3208,B6T0000000893,173280.0,0.0158,23,30,13,7,148.00000000000003,302.00000000000006,175520.0,175674.0,2394.0,FIFO
3209,B6T0000000893,173280.0,0.0158,23,30,13,7,148.00000000000003,302.00000000000006,175822.0,175976.0,2696.0,FIFO
3210,B6T0000000893,173280.0,0.0158,23,30,14,7,148.00000000000003,302.00000000000006,176124.0,176278.0,2998.0,FIFO
3675,B6T0000000514,173340.0,0.0108,46,23,13,7,166.0,338.0,176444.0,176616.0,3276.0,FIFO
3674,B6T0000000514,173340.0,0.0108,46,23,13,7,166.0,338.0,176782.0,176954.0,3614.0,FIFO
1778,B6T0000001122,173520.0,0.054,7,23,14,7,88.00000000000001,182.00000000000003,177042.0,177136.0,3616.0,FIFO
1780,B6T0000001122,173520.0,0.054,7,23,14,7,88.00000000000001,182.00000000000003,177224.0,177318.0,3798.0,FIFO
1913,B6T0000000403,173760.0,0.0445,4,28,14,7,102.0,210.00000000000003,177420.0,177528.0,3768.0,FIFO
1914,B6T0000000403,173760.0,0.0445,4,28,14,7,102.0,210.00000000000003,177630.0,177738.0,3978.0,FIFO
770,B6T0000000843,173880.0,0.1548,5,15,13,7,51.99999999999999,110.0,177790.0,177848.0,3968.0,FIFO
769,B6T0000000843,173880.0,0.1548,5,15,13,7,51.99999999999999,110.0,177900.0,177958.0,4078.0,FIFO
768,B6T0000000843,173880.0,0.1548,5,15,14,7,51.99999999999999,110.0,178010.0,178068.0,4188.0,FIFO
765,B6T0000000843,173880.0,0.1548,5,15,14,7,51.99999999999999,110.0,178120.0,178178.0,4298.0,FIFO
995,B6T0000001090,173940.0,0.1122,12,11,13,7,50.0,106.0,178228.0,178284.0,4344.0,FIFO
996,B6T0000001090,173940.0,0.1122,12,11,13,7,50.0,106.0,178334.0,178390.0,4450.0,FIFO
1000,B6T0000001090,173940.0,0.1122,12,11,14,7,50.0,106.0,178440.0,178496.0,4556.0,FIFO
997,B6T0000001090,173940.0,0.1122,12,11,14,7,50.0,106.0,178546.0,178602.0,4662.0,FIFO
1305,B6T0000000996,174180.0,0.0826,1,24,13,7,80.00000000000001,166.00000000000003,178682.0,178768.0,4588.0,FIFO
1296,B6T0000000996,174180.0,0.0826,1,24,13,7,80.00000000000001,166.00000000000003,178848.0,178934.0,4754.0,FIFO
1299,B6T0000000996,174180.0,0.0826,1,24,14,7,80.00000000000001,166.00000000000003,179014.0,179100.0,4920.0,FIFO
2214,B6T0000001272,175140.0,0.0365,27,9,13,7,72.0,150.0,179172.0,179250.0,4110.0,FIFO
2215,B6T0000001272,175140.0,0.0365,27,9,13,7,72.0,150.0,179322.0,179400.0,4260.0,FIFO
2216,B6T0000001272,175140.0,0.0365,27,9,14,7,72.0,150.0,179472.0,179550.0,4410.0,FIFO
1734,B6T0000001429,175320.0,0.0559,6,8,13,7,27.0,60.0,179577.0,179610.0,4290.0,FIFO
1733,B6T0000001429,175320.0,0.0559,6,8,13,7,27.0,60.0,179637.0,179670.0,4350.0,FIFO
1731,B6T0000001429,175320.0,0.0559,6,8,14,7,27.0,60.0,179697.0,179730.0,4410.0,FIFO
1730,B6T0000001429,175320.0,0.0559,6,8,14,7,27.0,60.0,179757.0,179790.0,4470.0,FIFO
472,B6T0000001382,175440.0,0.1892,1,7,14,7,15.0,36.0,179805.0,179826.0,4386.0,FIFO
2887,B6T0000000093,175500.0,0.0206,17,48,13,7,213.50000000000009,433.00000000000017,180039.5,180259.0,4759.0,FIFO
2888,B6T0000000093,175500.0,0.0206,17,48,13,7,213.50000000000009,433.00000000000017,180472.5,180692.0,5192.0,FIFO
2889,B6T0000000093,175500.0,0.0206,17,48,14,7,213.50000000000009,433.00000000000017,180905.5,181125.0,5625.0,FIFO
2457,B6T0000001943,181260.0,0.0288,19,1,13,7,39.0,84.0,181299.0,181344.0,84.0,FIFO
2455,B6T0000001943,181260.0,0.0288,19,1,13,7,39.0,84.0,181383.0,181428.0,168.0,FIFO
2456,B6T0000001943,181260.0,0.0288,19,1,14,7,39.0,84.0,181467.0,181512.0,252.0,FIFO
2609,B6T0000000322,184800.0,0.0254,5,36,14,7,136.00000000000006,278.0000000000001,184936.0,185078.0,278.0,FIFO
2610,B6T0000000322,184800.0,0.0254,5,36,14,7,136.00000000000006,278.0000000000001,185214.0,185356.0,556.0,FIFO
1417,B6T0000000947,188340.0,0.0705,15,12,14,7,60.0,126.0,188400.0,188466.0,126.0,FIFO
1428,B6T0000000947,188340.0,0.0705,15,12,14,7,60.0,126.0,188526.0,188592.0,252.0,FIFO
3025,B6T0000000103,189840.0,0.0187,25,44,13,7,209.50000000000009,425.00000000000017,190049.5,190265.0,425.0,FIFO
3027,B6T0000000103,189840.0,0.0187,25,44,13,7,209.50000000000009,425.00000000000017,190474.5,190690.0,850.0,FIFO
3026,B6T0000000103,189840.0,0.0187,25,44,14,7,209.50000000000009,425.00000000000017,190899.5,191115.0,1275.0,FIFO
202,B6T0000000932,190140.0,0.3317,1,15,14,7,43.99999999999999,94.0,191159.0,191209.0,1069.0,FIFO
201,B6T0000000932,190140.0,0.3317,1,15,14,7,43.99999999999999,94.0,191253.0,191303.0,1163.0,FIFO
3615,B6T0000000449,192480.0,0.0111,30,37,13,7,190.00000000000009,386.0000000000001,192670.0,192866.0,386.0,FIFO
3614,B6T0000000449,192480.0,0.0111,30,37,13,7,190.00000000000009,386.0000000000001,193056.0,193252.0,772.0,FIFO
2902,B6T0000000326,193260.0,0.0203,38,9,13,7,94.0,194.0,193354.0,193454.0,194.0,FIFO
1707,B6T0000001409,193980.0,0.056,8,4,14,7,23.0,52.0,194003.0,194032.0,52.0,FIFO
1708,B6T0000001409,193980.0,0.056,8,4,14,7,23.0,52.0,194055.0,194084.0,104.0,FIFO
905,B6T0000000411,194340.0,0.1258,7,14,14,7,51.99999999999999,110.0,194392.0,194450.0,110.0,FIFO
903,B6T0000000411,194340.0,0.1258,7,14,14,7,51.99999999999999,110.0,194502.0,194560.0,220.0,FIFO
2487,B6T0000000435,194520.0,0.0283,3,36,13,7,132.00000000000006,270.0000000000001,194692.0,194830.0,310.0,FIFO
2489,B6T0000000435,194520.0,0.0283,3,36,13,7,132.00000000000006,270.0000000000001,194962.0,195100.0,580.0,FIFO
2488,B6T0000000435,194520.0,0.0283,3,36,14,7,132.00000000000006,270.0000000000001,195232.0,195370.0,850.0,FIFO
2486,B6T0000000435,194520.0,0.0283,3,36,14,7,132.00000000000006,270.0000000000001,195502.0,195640.0,1120.0,FIFO
1870,B6T0000000931,194700.0,0.0464,12,20,13,7,86.00000000000001,178.00000000000003,195726.0,195818.0,1118.0,FIFO
1869,B6T0000000931,194700.0,0.0464,12,20,13,7,86.00000000000001,178.00000000000003,195904.0,195996.0,1296.0,FIFO
1502,B6T0000000905,195420.0,0.0665,14,14,13,7,66.0,138.0,196062.0,196134.0,714.0,FIFO
1501,B6T0000000905,195420.0,0.0665,14,14,13,7,66.0,138.0,196200.0,196272.0,852.0,FIFO
1500,B6T0000000905,195420.0,0.0665,14,14,14,7,66.0,138.0,196338.0,196410.0,990.0,FIFO
1499,B6T0000000905,195420.0,0.0665,14,14,14,7,66.0,138.0,196476.0,196548.0,1128.0,FIFO
1353,B6T0000001367,198720.0,0.0763,7,2,13,7,17.0,40.0,198737.0,198760.0,40.0,FIFO
1352,B6T0000001367,198720.0,0.0763,7,2,13,7,17.0,40.0,198777.0,198800.0,80.0,FIFO
1360,B6T0000001367,198720.0,0.0763,7,2,14,7,17.0,40.0,198817.0,198840.0,120.0,FIFO
1359,B6T0000001367,198720.0,0.0763,7,2,14,7,17.0,40.0,198857.0,198880.0,160.0,FIFO
3495,B6T0000000600,199620.0,0.0121,34,29,14,7,166.0,338.0,199786.0,199958.0,338.0,FIFO
3494,B6T0000000600,199620.0,0.0121,34,29,14,7,166.0,338.0,200124.0,200296.0,676.0,FIFO
1147,B6T0000000395,202320.0,0.0958,8,16,13,7,61.99999999999999,130.0,202382.0,202450.0,130.0,FIFO
1148,B6T0000000395,202320.0,0.0958,8,16,13,7,61.99999999999999,130.0,202512.0,202580.0,260.0,FIFO
1138,B6T0000000395,202320.0,0.0958,8,16,14,7,61.99999999999999,130.0,202642.0,202710.0,390.0,FIFO
1139,B6T0000000395,202320.0,0.0958,8,16,14,7,61.99999999999999,130.0,202772.0,202840.0,520.0,FIFO
217,B6T0000000581,203400.0,0.27,1,16,13,7,47.99999999999999,102.0,203448.0,203502.0,102.0,FIFO
205,B6T0000000581,203400.0,0.27,1,16,13,7,47.99999999999999,102.0,203550.0,203604.0,204.0,FIFO
211,B6T0000000581,203400.0,0.27,1,16,14,7,47.99999999999999,102.0,203652.0,203706.0,306.0,FIFO
819,B6T0000001427,203700.0,0.1296,4,4,13,7,15.0,36.0,203721.0,203742.0,42.0,FIFO
818,B6T0000001427,203700.0,0.1296,4,4,13,7,15.0,36.0,203757.0,203778.0,78.0,FIFO
817,B6T0000001427,203700.0,0.1296,4,4,14,7,15.0,36.0,203793.0,203814.0,114.0,FIFO
816,B6T0000001427,203700.0,0.1296,4,4,14,7,15.0,36.0,203829.0,203850.0,150.0,FIFO
1678,B6T0000001195,213720.0,0.0572,2,27,13,7,94.0,194.00000000000003,213814.0,213914.0,194.0,FIFO
1679,B6T0000001195,213720.0,0.0572,2,27,13,7,94.0,194.00000000000003,214008.0,214108.0,388.0,FIFO
1684,B6T0000001195,213720.0,0.0572,2,27,14,7,94.0,194.00000000000003,214202.0,214302.0,582.0,FIFO
1683,B6T0000001195,213720.0,0.0572,2,27,14,7,94.0,194.00000000000003,214396.0,214496.0,776.0,FIFO
324,B6T0000001196,216240.0,0.2132,6,12,13,7,42.0,90.0,216282.0,216330.0,90.0,FIFO
316,B6T0000001196,216240.0,0.2132,6,12,14,7,42.0,90.0,216372.0,216420.0,180.0,FIFO
315,B6T0000001196,216240.0,0.2132,6,12,14,7,42.0,90.0,216462.0,216510.0,270.0,FIFO
3513,B6T0000000318,216660.0,0.0119,33,49,14,7,250.50000000000009,507.00000000000017,216910.5,217167.0,507.0,FIFO
3512,B6T0000000318,216660.0,0.0119,33,49,14,7,250.50000000000009,507.00000000000017,217417.5,217674.0,1014.0,FIFO
3198,B6T0000001473,218100.0,0.0159,34,7,13,7,81.0,168.0,218181.0,218268.0,168.0,FIFO
2124,B6T0000001478,223260.0,0.0392,13,2,13,7,29.0,64.0,223289.0,223324.0,64.0,FIFO
3054,B6T0000001938,223680.0,0.0184,30,4,13,7,67.0,140.0,223747.0,223820.0,140.0,FIFO
3053,B6T0000001938,223680.0,0.0184,30,4,13,7,67.0,140.0,223887.0,223960.0,280.0,FIFO
3052,B6T0000001938,223680.0,0.0184,30,4,14,7,67.0,140.0,224027.0,224100.0,420.0,FIFO
2715,B6T0000000081,227820.0,0.0233,20,44,13,7,199.50000000000009,405.00000000000017,228019.5,228225.0,405.0,FIFO
2713,B6T0000000081,227820.0,0.0233,20,44,13,7,199.50000000000009,405.00000000000017,228424.5,228630.0,810.0,FIFO
2714,B6T0000000081,227820.0,0.0233,20,44,14,7,199.50000000000009,405.00000000000017,228829.5,229035.0,1215.0,FIFO
2712,B6T0000000081,227820.0,0.0233,20,44,14,7,199.50000000000009,405.00000000000017,229234.5,229440.0,1620.0,FIFO
172,B6T0000000810,259200.0,0.3397,2,14,13,7,41.99999999999999,89.99999999999999,259242.0,259290.0,90.0,FIFO
167,B6T0000000810,259200.0,0.3397,2,14,13,7,41.99999999999999,89.99999999999999,259332.0,259380.0,180.0,FIFO
153,B6T0000000810,259200.0,0.3397,2,14,14,7,41.99999999999999,89.99999999999999,259422.0,259470.0,270.0,FIFO
174,B6T0000000810,259200.0,0.3397,2,14,14,7,41.99999999999999,89.99999999999999,259512.0,259560.0,360.0,FIFO
673,B6T0000001180,259560.0,0.1614,10,10,13,7,42.0,90.0,259602.0,259650.0,90.0,FIFO
686,B6T0000001180,259560.0,0.1614,10,10,13,7,42.0,90.0,259692.0,259740.0,180.0,FIFO
679,B6T0000001180,259560.0,0.1614,10,10,14,7,42.0,90.0,259782.0,259830.0,270.0,FIFO
676,B6T0000001180,259560.0,0.1614,10,10,14,7,42.0,90.0,259872.0,259920.0,360.0,FIFO
1605,B6T0000001610,259920.0,0.0606,8,2,14,7,19.0,44.0,259939.0,259964.0,44.0,FIFO
1610,B6T0000001610,259920.0,0.0606,8,2,14,7,19.0,44.0,259983.0,260008.0,88.0,FIFO
272,B6T0000000305,260580.0,0.2304,3,43,13,7,160.50000000000009,327.00000000000017,260740.5,260907.0,327.0,FIFO
3561,B6T0000000644,260820.0,0.0115,49,17,13,7,148.0,302.0,261055.0,261209.0,389.0,FIFO
3560,B6T0000000644,260820.0,0.0115,49,17,13,7,148.0,302.0,261357.0,261511.0,691.0,FIFO
2273,B6T0000001817,261420.0,0.0351,15,1,13,7,31.0,68.0,261542.0,261579.0,159.0,FIFO
2272,B6T0000001817,261420.0,0.0351,15,1,13,7,31.0,68.0,261610.0,261647.0,227.0,FIFO
2276,B6T0000001817,261420.0,0.0351,15,1,14,7,31.0,68.0,261678.0,261715.0,295.0,FIFO
2275,B6T0000001817,261420.0,0.0351,15,1,14,7,31.0,68.0,261746.0,261783.0,363.0,FIFO
285,B6T0000000305,261540.0,0.2304,3,43,13,7,160.50000000000009,327.00000000000017,261943.5,262110.0,570.0,FIFO
282,B6T0000000305,261540.0,0.2304,3,43,14,7,160.50000000000009,327.00000000000017,262270.5,262437.0,897.0,FIFO
283,B6T0000000305,261540.0,0.2304,3,43,14,7,160.50000000000009,327.00000000000017,262597.5,262764.0,1224.0,FIFO
653,B6T0000001698,261540.0,0.1619,1,8,13,7,17.0,40.0,262781.0,262804.0,1264.0,FIFO
652,B6T0000001698,261540.0,0.1619,1,8,13,7,17.0,40.0,262821.0,262844.0,1304.0,FIFO
651,B6T0000001698,261540.0,0.1619,1,8,14,7,17.0,40.0,262861.0,262884.0,1344.0,FIFO
3063,B6T0000001583,265500.0,0.0183,32,1,13,7,65.0,136.0,265565.0,265636.0,136.0,FIFO
3062,B6T0000001583,265500.0,0.0183,32,1,13,7,65.0,136.0,265701.0,265772.0,272.0,FIFO
3061,B6T0000001583,265500.0,0.0183,32,1,14,7,65.0,136.0,265837.0,265908.0,408.0,FIFO
3331,B6T0000001657,266520.0,0.014,39,7,13,7,91.0,188.0,266611.0,266708.0,188.0,FIFO
3330,B6T0000001657,266520.0,0.014,39,7,13,7,91.0,188.0,266799.0,266896.0,376.0,FIFO
3126,B6T0000000831,268560.0,0.0171,29,22,13,7,128.00000000000003,262.00000000000006,268688.0,268822.0,262.0,FIFO
2811,B6T0000000003,270120.0,0.0221,16,48,13,7,211.50000000000009,429.00000000000017,270331.5,270549.0,429.0,FIFO
2810,B6T0000000003,270120.0,0.0221,16,48,13,7,211.50000000000009,429.00000000000017,270760.5,270978.0,858.0,FIFO
2809,B6T0000000003,270120.0,0.0221,16,48,14,7,211.50000000000009,429.00000000000017,271189.5,271407.0,1287.0,FIFO
2808,B6T0000000003,270120.0,0.0221,16,48,14,7,211.50000000000009,429.00000000000017,271618.5,271836.0,1716.0,FIFO
3193,B6T0000000864,280980.0,0.0159,32,21,13,7,130.0,266.0,281110.0,281246.0,266.0,FIFO
2461,B6T0000000438,284160.0,0.0287,9,30,13,7,120.00000000000004,246.00000000000009,284280.0,284406.0,246.0,FIFO
2674,B6T0000000584,287760.0,0.0239,9,33,13,7,132.00000000000003,270.00000000000006,287892.0,288030.0,270.0,FIFO
2675,B6T0000000584,287760.0,0.0239,9,33,13,7,132.00000000000003,270.00000000000006,288162.0,288300.0,540.0,FIFO
3051,B6T0000000142,289800.0,0.0184,18,50,13,7,225.50000000000009,457.00000000000017,290025.5,290257.0,457.0,FIFO
3049,B6T0000000142,289800.0,0.0184,18,50,13,7,225.50000000000009,457.00000000000017,290482.5,290714.0,914.0,FIFO
3050,B6T0000000142,289800.0,0.0184,18,50,14,7,225.50000000000009,457.00000000000017,290939.5,291171.0,1371.0,FIFO
2356,B6T0000001471,296760.0,0.0316,13,7,14,7,39.0,84.0,296799.0,296844.0,84.0,FIFO
2358,B6T0000001471,296760.0,0.0316,13,7,14,7,39.0,84.0,296883.0,296928.0,168.0,FIFO
1810,B6T0000001372,296820.0,0.0516,7,7,13,7,27.0,60.0,296955.0,296988.0,168.0,FIFO
1811,B6T0000001372,296820.0,0.0516,7,7,13,7,27.0,60.0,297015.0,297048.0,228.0,FIFO
1812,B6T0000001372,296820.0,0.0516,7,7,14,7,27.0,60.0,297075.0,297108.0,288.0,FIFO
1813,B6T0000001372,296820.0,0.0516,7,7,14,7,27.0,60.0,297135.0,297168.0,348.0,FIFO
1523,B6T0000000228,301560.0,0.0662,10,43,13,7,174.50000000000009,355.00000000000017,301734.5,301915.0,355.0,FIFO
1526,B6T0000000228,301560.0,0.0662,10,43,13,7,174.50000000000009,355.00000000000017,302089.5,302270.0,710.0,FIFO
1525,B6T0000000228,301560.0,0.0662,10,43,14,7,174.50000000000009,355.00000000000017,302444.5,302625.0,1065.0,FIFO
1518,B6T0000000228,301560.0,0.0662,10,43,14,7,174.50000000000009,355.00000000000017,302799.5,302980.0,1420.0,FIFO
814,B6T0000000540,305220.0,0.1348,2,18,13,7,58.0,122.0,305278.0,305342.0,122.0,FIFO
813,B6T0000000540,305220.0,0.1348,2,18,13,7,58.0,122.0,305400.0,305464.0,244.0,FIFO
812,B6T0000000540,305220.0,0.1348,2,18,14,7,58.0,122.0,305522.0,305586.0,366.0,FIFO
805,B6T0000000540,305220.0,0.1348,2,18,14,7,58.0,122.0,305644.0,305708.0,488.0,FIFO
1636,B6T0000001117,308580.0,0.0595,16,13,13,7,66.0,138.0,308646.0,308718.0,138.0,FIFO
1639,B6T0000001117,308580.0,0.0595,16,13,13,7,66.0,138.0,308784.0,308856.0,276.0,FIFO
1637,B6T0000001117,308580.0,0.0595,16,13,14,7,66.0,138.0,308922.0,308994.0,414.0,FIFO
296,B6T0000001196,309060.0,0.2132,5,13,13,7,44.0,94.0,309104.0,309154.0,94.0,FIFO
295,B6T0000001196,309060.0,0.2132,5,13,13,7,44.0,94.0,309198.0,309248.0,188.0,FIFO
294,B6T0000001196,309060.0,0.2132,5,13,14,7,44.0,94.0,309292.0,309342.0,282.0,FIFO
300,B6T0000001196,309060.0,0.2132,5,13,14,7,44.0,94.0,309386.0,309436.0,376.0,FIFO
501,B6T0000001101,309720.0,0.1876,7,12,13,7,44.0,94.0,309764.0,309814.0,94.0,FIFO
502,B6T0000001101,309720.0,0.1876,7,12,13,7,44.0,94.0,309858.0,309908.0,188.0,FIFO
508,B6T0000001101,309720.0,0.1876,7,12,14,7,44.0,94.0,309952.0,310002.0,282.0,FIFO
512,B6T0000001101,309720.0,0.1876,7,12,14,7,44.0,94.0,310046.0,310096.0,376.0,FIFO
244,B6T0000000581,311400.0,0.27,1,16,14,7,47.99999999999999,102.0,311448.0,311502.0,102.0,FIFO
228,B6T0000000581,311400.0,0.27,9,9,13,7,36.0,78.0,311538.0,311580.0,180.0,FIFO
243,B6T0000000581,311400.0,0.27,9,9,13,7,36.0,78.0,311616.0,311658.0,258.0,FIFO
230,B6T0000000581,311400.0,0.27,9,9,14,7,36.0,78.0,311694.0,311736.0,336.0,FIFO
231,B6T0000000581,311400.0,0.27,9,9,14,7,36.0,78.0,311772.0,311814.0,414.0,FIFO
840,B6T0000001220,312720.0,0.1275,12,9,13,7,42.0,90.0,312762.0,312810.0,90.0,FIFO
841,B6T0000001220,312720.0,0.1275,12,9,13,7,42.0,90.0,312852.0,312900.0,180.0,FIFO
842,B6T0000001220,312720.0,0.1275,12,9,14,7,42.0,90.0,312942.0,312990.0,270.0,FIFO
2776,B6T0000001508,313320.0,0.0226,23,6,14,7,57.0,120.0,313377.0,313440.0,120.0,FIFO
2778,B6T0000001508,313320.0,0.0226,23,6,14,7,57.0,120.0,313497.0,313560.0,240.0,FIFO
1787,B6T0000001685,313680.0,0.0539,8,5,13,7,25.0,56.0,313705.0,313736.0,56.0,FIFO
1789,B6T0000001685,313680.0,0.0539,8,5,13,7,25.0,56.0,313761.0,313792.0,112.0,FIFO
1795,B6T0000001685,313680.0,0.0539,8,5,14,7,25.0,56.0,313817.0,313848.0,168.0,FIFO
3644,B6T0000001493,315240.0,0.011,51,8,13,7,117.0,240.0,315357.0,315480.0,240.0,FIFO
3645,B6T0000001493,315240.0,0.011,51,8,13,7,117.0,240.0,315597.0,315720.0,480.0,FIFO
145,B6T0000000154,345600.0,0.3556,1,44,13,7,161.50000000000009,329.00000000000017,345761.5,345929.0,329.0,FIFO
135,B6T0000000154,345600.0,0.3556,1,44,13,7,161.50000000000009,329.00000000000017,346090.5,346258.0,658.0,FIFO
133,B6T0000000154,345600.0,0.3556,1,44,14,7,161.50000000000009,329.00000000000017,346419.5,346587.0,987.0,FIFO
132,B6T0000000154,345600.0,0.3556,1,44,14,7,161.50000000000009,329.00000000000017,346748.5,346916.0,1316.0,FIFO
3726,B6T0000001813,345600.0,0.0105,54,8,13,7,123.0,252.0,347039.0,347168.0,1568.0,FIFO
3727,B6T0000001813,345600.0,0.0105,54,8,13,7,123.0,252.0,347291.0,347420.0,1820.0,FIFO
1989,B6T0000000186,345840.0,0.0427,10,45,14,7,184.50000000000009,375.00000000000017,347604.5,347795.0,1955.0,FIFO
1990,B6T0000000186,345840.0,0.0427,10,45,14,7,184.50000000000009,375.00000000000017,347979.5,348170.0,2330.0,FIFO
972,B6T0000001844,345960.0,0.1128,2,8,13,7,19.0,44.0,348189.0,348214.0,2254.0,FIFO
977,B6T0000001844,345960.0,0.1128,2,8,13,7,19.0,44.0,348233.0,348258.0,2298.0,FIFO
970,B6T0000001844,345960.0,0.1128,2,8,14,7,19.0,44.0,348277.0,348302.0,2342.0,FIFO
985,B6T0000001844,345960.0,0.1128,2,8,14,7,19.0,44.0,348321.0,348346.0,2386.0,FIFO
2210,B6T0000001098,345960.0,0.0365,1,34,13,7,120.00000000000004,246.00000000000009,348466.0,348592.0,2632.0,FIFO
2454,B6T0000001399,346620.0,0.0288,15,8,13,7,45.0,96.0,348637.0,348688.0,2068.0,FIFO
2451,B6T0000001399,346620.0,0.0288,15,8,13,7,45.0,96.0,348733.0,348784.0,2164.0,FIFO
2452,B6T0000001399,346620.0,0.0288,15,8,14,7,45.0,96.0,348829.0,348880.0,2260.0,FIFO
2450,B6T0000001399,346620.0,0.0288,15,8,14,7,45.0,96.0,348925.0,348976.0,2356.0,FIFO
1771,B6T0000001573,346920.0,0.0542,9,3,13,7,23.0,52.0,348999.0,349028.0,2108.0,FIFO
1769,B6T0000001573,346920.0,0.0542,9,3,13,7,23.0,52.0,349051.0,349080.0,2160.0,FIFO
1768,B6T0000001573,346920.0,0.0542,9,3,14,7,23.0,52.0,349103.0,349132.0,2212.0,FIFO
1767,B6T0000001573,346920.0,0.0542,9,3,14,7,23.0,52.0,349155.0,349184.0,2264.0,FIFO
3013,B6T0000001973,347580.0,0.019,27,7,13,7,67.0,140.0,349251.0,349324.0,1744.0,FIFO
3014,B6T0000001973,347580.0,0.019,27,7,13,7,67.0,140.0,349391.0,349464.0,1884.0,FIFO
3015,B6T0000001973,347580.0,0.019,27,7,14,7,67.0,140.0,349531.0,349604.0,2024.0,FIFO
948,B6T0000000445,348180.0,0.1202,10,12,13,7,50.0,106.0,349654.0,349710.0,1530.0,FIFO
3548,B6T0000000079,350700.0,0.0115,42,43,13,7,238.50000000000009,483.00000000000017,350938.5,351183.0,483.0,FIFO
3549,B6T0000000079,350700.0,0.0115,42,43,13,7,238.50000000000009,483.00000000000017,351421.5,351666.0,966.0,FIFO
2932,B6T0000001579,351840.0,0.02,29,1,14,7,59.00000000000001,124.0,351899.0,351964.0,124.0,FIFO
2933,B6T0000001579,351840.0,0.02,29,1,14,7,59.00000000000001,124.0,352023.0,352088.0,248.0,FIFO
2412,B6T0000001594,361020.0,0.0303,17,3,13,7,39.0,84.0,361059.0,361104.0,84.0,FIFO
2411,B6T0000001594,361020.0,0.0303,17,3,13,7,39.0,84.0,361143.0,361188.0,168.0,FIFO
2410,B6T0000001594,361020.0,0.0303,17,3,14,7,39.0,84.0,361227.0,361272.0,252.0,FIFO
3252,B6T0000000625,370500.0,0.0152,43,12,14,7,116.0,238.0,370616.0,370738.0,238.0,FIFO
3253,B6T0000000625,370500.0,0.0152,43,12,14,7,116.0,238.0,370854.0,370976.0,476.0,FIFO
2725,B6T0000001708,372780.0,0.0232,23,4,14,7,53.0,112.0,372833.0,372892.0,112.0,FIFO
2726,B6T0000001708,372780.0,0.0232,23,4,14,7,53.0,112.0,372945.0,373004.0,224.0,FIFO
1651,B6T0000000735,373800.0,0.0594,14,15,13,7,70.0,146.0,373870.0,373946.0,146.0,FIFO
1650,B6T0000000735,373800.0,0.0594,14,15,13,7,70.0,146.0,374016.0,374092.0,292.0,FIFO
1646,B6T0000000735,373800.0,0.0594,14,15,14,7,70.0,146.0,374162.0,374238.0,438.0,FIFO
1647,B6T0000000735,373800.0,0.0594,14,15,14,7,70.0,146.0,374308.0,374384.0,584.0,FIFO
102,B6T0000000261,375420.0,0.4826,1,43,13,7,156.50000000000009,319.00000000000017,375576.5,375739.0,319.0,FIFO
101,B6T0000000261,375420.0,0.4826,1,43,13,7,156.50000000000009,319.00000000000017,375895.5,376058.0,638.0,FIFO
96,B6T0000000261,375420.0,0.4826,1,43,14,7,156.50000000000009,319.00000000000017,376214.5,376377.0,957.0,FIFO
99,B6T0000000261,375420.0,0.4826,1,43,14,7,156.50000000000009,319.00000000000017,376533.5,376696.0,1276.0,FIFO
1987,B6T0000001870,380400.0,0.0428,11,3,13,7,27.0,60.0,380427.0,380460.0,60.0,FIFO
1985,B6T0000001870,380400.0,0.0428,11,3,13,7,27.0,60.0,380487.0,380520.0,120.0,FIFO
1984,B6T0000001870,380400.0,0.0428,11,3,14,7,27.0,60.0,380547.0,380580.0,180.0,FIFO
1988,B6T0000001870,380400.0,0.0428,11,3,14,7,27.0,60.0,380607.0,380640.0,240.0,FIFO
3613,B6T0000000440,386520.0,0.0111,52,16,13,7,150.0,306.0,386670.0,386826.0,306.0,FIFO
3612,B6T0000000440,386520.0,0.0111,52,16,13,7,150.0,306.0,386976.0,387132.0,612.0,FIFO
3690,B6T0000001650,388620.0,0.0107,53,7,13,7,119.0,244.00000000000003,388739.0,388864.0,244.0,FIFO
3691,B6T0000001650,388620.0,0.0107,53,7,13,7,119.0,244.00000000000003,388983.0,389108.0,488.0,FIFO
947,B6T0000000445,398400.0,0.1202,10,12,13,7,50.0,106.0,398450.0,398506.0,106.0,FIFO
2644,B6T0000001956,400680.0,0.0244,22,3,13,7,49.0,104.0,400729.0,400784.0,104.0,FIFO
2645,B6T0000001956,400680.0,0.0244,22,3,13,7,49.0,104.0,400833.0,400888.0,208.0,FIFO
2646,B6T0000001956,400680.0,0.0244,22,3,14,7,49.0,104.0,400937.0,400992.0,312.0,FIFO
2647,B6T0000001956,400680.0,0.0244,22,3,14,7,49.0,104.0,401041.0,401096.0,416.0,FIFO
2154,B6T0000001080,401220.0,0.0375,4,31,13,7,114.00000000000004,234.00000000000009,401334.0,401454.0,234.0,FIFO
2153,B6T0000001080,401220.0,0.0375,4,31,13,7,114.00000000000004,234.00000000000009,401568.0,401688.0,468.0,FIFO
