货架(y),层(z),列(x),深浅位,原材料编号,箱子类型,物理距离(mm)
9,11,3,深位,B6T0000000390,E3,3800.0
9,11,4,浅位,B6T0000001011,E3,4200.0
9,11,4,深位,B6T0000001011,E3,4200.0
9,11,5,浅位,B6T0000000661,E3,4600.0
9,11,5,深位,B6T0000000661,E3,4600.0
9,11,6,浅位,B6T0000001228,E3,5000.0
9,11,6,深位,B6T0000001228,E3,5000.0
9,11,7,浅位,B6T0000000581,E3,5400.0
9,11,7,深位,B6T0000000581,E3,5400.0
9,11,8,浅位,B6T0000000471,E3,5800.0
9,11,8,深位,B6T0000000471,E3,5800.0
9,11,9,浅位,B6T0000001238,E3,6200.0
9,11,9,深位,B6T0000001238,E3,6200.0
9,11,10,浅位,B6T0000000843,E3,6600.0
9,11,10,深位,B6T0000000843,E3,6600.0
9,11,11,浅位,B6T0000000917,E3,7000.0
9,11,11,深位,B6T0000000917,E3,7000.0
9,11,12,浅位,B6T0000001223,E3,7400.0
9,11,12,深位,B6T0000001223,E3,7400.0
9,11,13,浅位,B6T0000000512,E3,7800.0
9,11,13,深位,B6T0000000512,E3,7800.0
9,11,14,浅位,B6T0000000807,E3,8200.0
9,11,14,深位,B6T0000000807,E3,8200.0
9,11,15,浅位,B6T0000001018,E3,8600.0
9,11,15,深位,B6T0000001018,E3,8600.0
9,11,16,浅位,B6T0000000401,E3,9000.0
9,11,16,深位,B6T0000000401,E3,9000.0
9,11,17,浅位,B6T0000000922,E3,9400.0
9,11,17,深位,B6T0000000922,E3,9400.0
9,11,18,浅位,B6T0000001145,E3,9800.0
9,11,18,深位,B6T0000001145,E3,9800.0
9,11,19,浅位,B6T0000000814,E3,10200.0
9,11,19,深位,B6T0000000814,E3,10200.0
9,11,20,浅位,B6T0000000396,E3,10600.0
9,11,20,深位,B6T0000000396,E3,10600.0
9,11,21,浅位,B6T0000001027,E3,11000.0
9,11,21,深位,B6T0000001027,E3,11000.0
9,11,22,浅位,B6T0000000507,E3,11400.0
9,11,22,深位,B6T0000000507,E3,11400.0
9,11,23,浅位,B6T0000000444,E3,11800.0
9,11,23,深位,B6T0000000444,E3,11800.0
9,11,24,浅位,B6T0000001261,E3,12200.0
9,11,24,深位,B6T0000001261,E3,12200.0
9,11,25,浅位,B6T0000001176,E3,12600.0
9,11,25,深位,B6T0000001176,E3,12600.0
9,11,26,浅位,B6T0000000710,E3,13000.0
9,11,26,深位,B6T0000000710,E3,13000.0
9,11,27,浅位,B6T0000000763,E3,13400.0
9,11,27,深位,B6T0000000763,E3,13400.0
9,11,28,浅位,B6T0000000966,E3,13800.0
9,11,28,深位,B6T0000000966,E3,13800.0
9,11,29,浅位,B6T0000001152,E3,14200.0
9,11,29,深位,B6T0000001152,E3,14200.0
9,11,30,浅位,B6T0000001153,E3,14600.0
9,11,30,深位,B6T0000001153,E3,14600.0
9,11,31,浅位,B6T0000001147,E3,15000.0
9,11,31,深位,B6T0000001147,E3,15000.0
9,11,32,浅位,B6T0000000839,E3,15400.0
9,11,32,深位,B6T0000000839,E3,15400.0
9,11,33,浅位,B6T0000001280,E3,15800.0
9,11,33,深位,B6T0000001280,E3,15800.0
9,11,34,浅位,B6T0000001031,E3,16200.0
9,11,34,深位,B6T0000001031,E3,16200.0
9,11,35,浅位,B6T0000000939,E3,16600.0
9,11,35,深位,B6T0000000939,E3,16600.0
9,11,36,浅位,B6T0000000552,E3,17000.0
9,11,36,深位,B6T0000000552,E3,17000.0
9,11,37,浅位,B6T0000001316,E3,17400.0
9,11,37,深位,B6T0000001316,E3,17400.0
9,11,38,浅位,B6T0000000350,E3,17800.0
9,11,38,深位,B6T0000000350,E3,17800.0
9,11,39,浅位,B6T0000001267,E3,18200.0
9,11,39,深位,B6T0000001267,E3,18200.0
9,11,40,浅位,B6T0000000490,E3,18600.0
9,11,40,深位,B6T0000000490,E3,18600.0
9,11,41,浅位,B6T0000001075,E3,19000.0
9,11,41,深位,B6T0000001075,E3,19000.0
9,11,42,浅位,B6T0000000913,E3,19400.0
9,11,42,深位,B6T0000000913,E3,19400.0
9,11,43,浅位,B6T0000000566,E3,19800.0
9,11,43,深位,B6T0000000566,E3,19800.0
9,11,44,浅位,B6T0000000870,E3,20200.0
9,11,44,深位,B6T0000000870,E3,20200.0
9,11,45,浅位,B6T0000001099,E3,20600.0
9,11,45,深位,B6T0000001099,E3,20600.0
9,11,46,浅位,B6T0000000583,E3,21000.0
9,11,46,深位,B6T0000000583,E3,21000.0
9,11,47,浅位,B6T0000000416,E3,21400.0
9,11,47,深位,B6T0000000416,E3,21400.0
9,11,48,浅位,B6T0000000992,E3,21800.0
9,11,48,深位,B6T0000000992,E3,21800.0
9,11,49,浅位,B6T0000000889,E3,22200.0
9,11,49,深位,B6T0000000889,E3,22200.0
9,11,50,浅位,B6T0000000880,E3,22600.0
9,11,50,深位,B6T0000000880,E3,22600.0
9,11,51,浅位,B6T0000001256,E3,23000.0
9,11,51,深位,B6T0000001256,E3,23000.0
9,11,52,浅位,B6T0000000833,E3,23400.0
9,11,52,深位,B6T0000000833,E3,23400.0
9,11,53,浅位,B6T0000000730,E3,23800.0
9,11,53,深位,B6T0000000730,E3,23800.0
9,11,54,浅位,B6T0000000930,E3,24200.0
9,11,54,深位,B6T0000000930,E3,24200.0
9,11,55,浅位,B6T0000000459,E3,24600.0
9,11,55,深位,B6T0000000459,E3,24600.0
9,11,56,浅位,B6T0000000339,E3,25000.0
9,11,56,深位,B6T0000000339,E3,25000.0
9,11,57,浅位,B6T0000000434,E3,25400.0
9,11,57,深位,B6T0000000434,E3,25400.0
9,11,58,浅位,B6T0000001100,E3,25800.0
9,11,58,深位,B6T0000001100,E3,25800.0
9,11,59,浅位,B6T0000000610,E3,26200.0
9,11,59,深位,B6T0000000610,E3,26200.0
9,11,60,浅位,B6T0000000898,E3,26600.0
9,11,60,深位,B6T0000000898,E3,26600.0
9,11,62,浅位,B6T0000000893,E3,27400.0
9,11,62,深位,B6T0000000893,E3,27400.0
9,11,66,浅位,B6T0000000963,E3,29000.0
9,11,66,深位,B6T0000000963,E3,29000.0
9,12,1,浅位,B6T0000001088,E3,3400.0
9,12,1,深位,B6T0000001088,E3,3400.0
9,12,2,浅位,B6T0000000705,E3,3800.0
9,12,2,深位,B6T0000000705,E3,3800.0
9,12,3,浅位,B6T0000000518,E3,4200.0
9,12,3,深位,B6T0000000518,E3,4200.0
9,12,4,浅位,B6T0000000499,E3,4600.0
9,12,4,深位,B6T0000000499,E3,4600.0
9,12,5,浅位,B6T0000001228,E3,5000.0
9,12,5,深位,B6T0000001228,E3,5000.0
9,12,6,浅位,B6T0000000581,E3,5400.0
9,12,6,深位,B6T0000000581,E3,5400.0
9,12,7,浅位,B6T0000000678,E3,5800.0
9,12,7,深位,B6T0000000678,E3,5800.0
9,12,8,浅位,B6T0000001238,E3,6200.0
9,12,8,深位,B6T0000001238,E3,6200.0
9,12,9,浅位,B6T0000000412,E3,6600.0
9,12,9,深位,B6T0000000412,E3,6600.0
9,12,10,浅位,B6T0000000875,E3,7000.0
9,12,10,深位,B6T0000000875,E3,7000.0
9,12,11,浅位,B6T0000001090,E3,7400.0
9,12,11,深位,B6T0000001090,E3,7400.0
9,12,12,浅位,B6T0000000512,E3,7800.0
9,12,12,深位,B6T0000000512,E3,7800.0
9,12,13,浅位,B6T0000001015,E3,8200.0
9,12,13,深位,B6T0000001015,E3,8200.0
9,12,14,浅位,B6T0000000836,E3,8600.0
9,12,14,深位,B6T0000000836,E3,8600.0
9,12,15,浅位,B6T0000000485,E3,9000.0
9,12,15,深位,B6T0000000485,E3,9000.0
9,12,16,浅位,B6T0000001230,E3,9400.0
9,12,16,深位,B6T0000001230,E3,9400.0
9,12,17,浅位,B6T0000000383,E3,9800.0
9,12,17,深位,B6T0000000383,E3,9800.0
9,12,18,浅位,B6T0000001240,E3,10200.0
9,12,18,深位,B6T0000001240,E3,10200.0
9,12,19,浅位,B6T0000000351,E3,10600.0
9,12,19,深位,B6T0000000351,E3,10600.0
9,12,20,浅位,B6T0000000523,E3,11000.0
9,12,20,深位,B6T0000000523,E3,11000.0
9,12,21,浅位,B6T0000000507,E3,11400.0
9,12,21,深位,B6T0000000507,E3,11400.0
9,12,22,浅位,B6T0000000517,E3,11800.0
9,12,22,深位,B6T0000000517,E3,11800.0
9,12,23,浅位,B6T0000001146,E3,12200.0
9,12,23,深位,B6T0000001146,E3,12200.0
9,12,24,浅位,B6T0000000450,E3,12600.0
9,12,24,深位,B6T0000000450,E3,12600.0
9,12,25,浅位,B6T0000001200,E3,13000.0
9,12,25,深位,B6T0000001200,E3,13000.0
9,12,26,浅位,B6T0000000723,E3,13400.0
9,12,26,深位,B6T0000000723,E3,13400.0
9,12,27,浅位,B6T0000000876,E3,13800.0
9,12,27,深位,B6T0000000876,E3,13800.0
9,12,28,浅位,B6T0000001152,E3,14200.0
9,12,28,深位,B6T0000001152,E3,14200.0
9,12,29,浅位,B6T0000000437,E3,14600.0
9,12,29,深位,B6T0000000437,E3,14600.0
9,12,30,浅位,B6T0000001124,E3,15000.0
9,12,30,深位,B6T0000001124,E3,15000.0
9,12,31,浅位,B6T0000000480,E3,15400.0
9,12,31,深位,B6T0000000480,E3,15400.0
9,12,32,浅位,B6T0000001280,E3,15800.0
9,12,32,深位,B6T0000001280,E3,15800.0
9,12,33,浅位,B6T0000001139,E3,16200.0
9,12,33,深位,B6T0000001139,E3,16200.0
9,12,34,浅位,B6T0000000724,E3,16600.0
9,12,34,深位,B6T0000000724,E3,16600.0
9,12,35,浅位,B6T0000000914,E3,17000.0
9,12,35,深位,B6T0000000914,E3,17000.0
9,12,36,浅位,B6T0000001316,E3,17400.0
9,12,36,深位,B6T0000001316,E3,17400.0
9,12,37,浅位,B6T0000000350,E3,17800.0
9,12,37,深位,B6T0000000350,E3,17800.0
9,12,38,浅位,B6T0000001058,E3,18200.0
9,12,38,深位,B6T0000001058,E3,18200.0
9,12,39,浅位,B6T0000000482,E3,18600.0
9,12,39,深位,B6T0000000482,E3,18600.0
9,12,40,浅位,B6T0000001075,E3,19000.0
9,12,40,深位,B6T0000001075,E3,19000.0
9,12,41,浅位,B6T0000000913,E3,19400.0
9,12,41,深位,B6T0000000913,E3,19400.0
9,12,42,浅位,B6T0000000360,E3,19800.0
9,12,42,深位,B6T0000000360,E3,19800.0
9,12,43,浅位,B6T0000000622,E3,20200.0
9,12,43,深位,B6T0000000622,E3,20200.0
9,12,44,浅位,B6T0000001099,E3,20600.0
9,12,44,深位,B6T0000001099,E3,20600.0
9,12,45,浅位,B6T0000001028,E3,21000.0
9,12,45,深位,B6T0000001028,E3,21000.0
9,12,46,浅位,B6T0000001069,E3,21400.0
9,12,46,深位,B6T0000001069,E3,21400.0
9,12,47,浅位,B6T0000000992,E3,21800.0
9,12,47,深位,B6T0000000992,E3,21800.0
9,12,48,浅位,B6T0000000329,E3,22200.0
9,12,48,深位,B6T0000000329,E3,22200.0
9,12,49,浅位,B6T0000001046,E3,22600.0
9,12,49,深位,B6T0000001046,E3,22600.0
9,12,50,浅位,B6T0000000728,E3,23000.0
9,12,50,深位,B6T0000000728,E3,23000.0
9,12,51,浅位,B6T0000000602,E3,23400.0
9,12,51,深位,B6T0000000602,E3,23400.0
9,12,52,浅位,B6T0000000958,E3,23800.0
9,12,52,深位,B6T0000000958,E3,23800.0
9,12,53,浅位,B6T0000000703,E3,24200.0
9,12,53,深位,B6T0000000703,E3,24200.0
9,12,54,浅位,B6T0000000694,E3,24600.0
9,12,54,深位,B6T0000000694,E3,24600.0
9,12,55,浅位,B6T0000000339,E3,25000.0
9,12,55,深位,B6T0000000339,E3,25000.0
9,12,56,浅位,B6T0000000434,E3,25400.0
9,12,56,深位,B6T0000000434,E3,25400.0
9,12,57,浅位,B6T0000001100,E3,25800.0
9,12,57,深位,B6T0000001100,E3,25800.0
9,12,58,浅位,B6T0000000599,E3,26200.0
9,12,58,深位,B6T0000000599,E3,26200.0
9,12,59,浅位,B6T0000000898,E3,26600.0
9,12,59,深位,B6T0000000898,E3,26600.0
9,12,62,深位,B6T0000000826,E3,27800.0
9,12,65,浅位,B6T0000000449,E3,29000.0
9,12,67,浅位,B6T0000001232,E3,29800.0
9,12,67,深位,B6T0000001232,E3,29800.0
9,13,1,浅位,B6T0000001074,E3,3800.0
9,13,1,深位,B6T0000001074,E3,3800.0
9,13,2,浅位,B6T0000000518,E3,4200.0
9,13,2,深位,B6T0000000518,E3,4200.0
9,13,3,浅位,B6T0000000446,E3,4600.0
9,13,3,深位,B6T0000000446,E3,4600.0
9,13,4,浅位,B6T0000000675,E3,5000.0
9,13,4,深位,B6T0000000675,E3,5000.0
9,13,5,浅位,B6T0000001122,E3,5400.0
9,13,5,深位,B6T0000001122,E3,5400.0
9,13,6,浅位,B6T0000000678,E3,5800.0
9,13,6,深位,B6T0000000678,E3,5800.0
9,13,7,浅位,B6T0000000464,E3,6200.0
9,13,7,深位,B6T0000000464,E3,6200.0
9,13,8,深位,B6T0000000488,E3,6600.0
9,13,9,浅位,B6T0000000789,E3,7000.0
9,13,9,深位,B6T0000000789,E3,7000.0
9,13,10,浅位,B6T0000000364,E3,7400.0
9,13,10,深位,B6T0000000364,E3,7400.0
9,13,11,浅位,B6T0000000796,E3,7800.0
9,13,11,深位,B6T0000000796,E3,7800.0
9,13,12,浅位,B6T0000001015,E3,8200.0
9,13,12,深位,B6T0000001015,E3,8200.0
9,13,13,浅位,B6T0000000836,E3,8600.0
9,13,13,深位,B6T0000000836,E3,8600.0
9,13,14,浅位,B6T0000000947,E3,9000.0
9,13,14,深位,B6T0000000947,E3,9000.0
9,13,15,浅位,B6T0000000947,E3,9400.0
9,13,15,深位,B6T0000000947,E3,9400.0
9,13,16,浅位,B6T0000000821,E3,9800.0
9,13,16,深位,B6T0000000905,E3,9800.0
9,13,17,浅位,B6T0000000467,E3,10200.0
9,13,17,深位,B6T0000000467,E3,10200.0
9,13,18,浅位,B6T0000000351,E3,10600.0
9,13,18,深位,B6T0000000351,E3,10600.0
9,13,19,浅位,B6T0000000725,E3,11000.0
9,13,19,深位,B6T0000000725,E3,11000.0
9,13,20,浅位,B6T0000000437,E3,11400.0
9,13,20,深位,B6T0000000437,E3,11400.0
9,13,21,浅位,B6T0000000517,E3,11800.0
9,13,21,深位,B6T0000000517,E3,11800.0
9,13,22,浅位,B6T0000001146,E3,12200.0
9,13,22,深位,B6T0000001146,E3,12200.0
9,13,23,浅位,B6T0000001241,E3,12600.0
9,13,23,深位,B6T0000001241,E3,12600.0
9,13,24,浅位,B6T0000001200,E3,13000.0
9,13,24,深位,B6T0000001200,E3,13000.0
9,13,25,浅位,B6T0000001065,E3,13400.0
9,13,25,深位,B6T0000001065,E3,13400.0
9,13,26,浅位,B6T0000000876,E3,13800.0
9,13,26,深位,B6T0000000876,E3,13800.0
9,13,27,浅位,B6T0000001020,E3,14200.0
9,13,27,深位,B6T0000001020,E3,14200.0
9,13,28,浅位,B6T0000001217,E3,14600.0
9,13,28,深位,B6T0000001217,E3,14600.0
9,13,29,浅位,B6T0000000501,E3,15000.0
9,13,29,深位,B6T0000000501,E3,15000.0
9,13,30,浅位,B6T0000000480,E3,15400.0
9,13,30,深位,B6T0000000480,E3,15400.0
9,13,31,浅位,B6T0000000345,E3,15800.0
9,13,31,深位,B6T0000000345,E3,15800.0
9,13,32,浅位,B6T0000000646,E3,16200.0
9,13,32,深位,B6T0000000646,E3,16200.0
9,13,33,浅位,B6T0000000724,E3,16600.0
9,13,33,深位,B6T0000000724,E3,16600.0
9,13,34,浅位,B6T0000001125,E3,17000.0
9,13,34,深位,B6T0000001125,E3,17000.0
9,13,35,浅位,B6T0000000933,E3,17400.0
9,13,35,深位,B6T0000000933,E3,17400.0
9,13,36,浅位,B6T0000000834,E3,17800.0
9,13,36,深位,B6T0000000834,E3,17800.0
9,13,37,浅位,B6T0000001058,E3,18200.0
9,13,37,深位,B6T0000001058,E3,18200.0
9,13,38,浅位,B6T0000000482,E3,18600.0
9,13,38,深位,B6T0000000482,E3,18600.0
9,13,39,浅位,B6T0000001255,E3,19000.0
9,13,39,深位,B6T0000001255,E3,19000.0
9,13,40,浅位,B6T0000001127,E3,19400.0
9,13,40,深位,B6T0000001127,E3,19400.0
9,13,41,浅位,B6T0000000360,E3,19800.0
9,13,41,深位,B6T0000000360,E3,19800.0
9,13,42,浅位,B6T0000000625,E3,20200.0
9,13,42,深位,B6T0000000625,E3,20200.0
9,13,43,浅位,B6T0000001287,E3,20600.0
9,13,43,深位,B6T0000001287,E3,20600.0
9,13,44,浅位,B6T0000001028,E3,21000.0
9,13,44,深位,B6T0000001028,E3,21000.0
9,13,45,浅位,B6T0000001069,E3,21400.0
9,13,45,深位,B6T0000001069,E3,21400.0
9,13,46,浅位,B6T0000001219,E3,21800.0
9,13,46,深位,B6T0000001219,E3,21800.0
9,13,47,浅位,B6T0000000329,E3,22200.0
9,13,47,深位,B6T0000000329,E3,22200.0
9,13,48,浅位,B6T0000001046,E3,22600.0
9,13,48,深位,B6T0000001046,E3,22600.0
9,13,49,浅位,B6T0000001295,E3,23000.0
9,13,49,深位,B6T0000001295,E3,23000.0
9,13,50,浅位,B6T0000000867,E3,23400.0
9,13,50,深位,B6T0000000867,E3,23400.0
9,13,51,浅位,B6T0000000958,E3,23800.0
9,13,51,深位,B6T0000000958,E3,23800.0
9,13,52,浅位,B6T0000001291,E3,24200.0
9,13,52,深位,B6T0000001291,E3,24200.0
9,13,53,浅位,B6T0000000333,E3,24600.0
9,13,53,深位,B6T0000000333,E3,24600.0
9,13,54,浅位,B6T0000000888,E3,25000.0
9,13,54,深位,B6T0000000888,E3,25000.0
9,13,55,浅位,B6T0000000586,E3,25400.0
9,13,55,深位,B6T0000000586,E3,25400.0
9,13,56,浅位,B6T0000000528,E3,25800.0
9,13,56,深位,B6T0000000528,E3,25800.0
9,13,57,浅位,B6T0000000599,E3,26200.0
9,13,57,深位,B6T0000000599,E3,26200.0
9,13,58,浅位,B6T0000000840,E3,26600.0
9,13,58,深位,B6T0000000840,E3,26600.0
9,14,1,浅位,B6T0000001277,E3,4200.0
9,14,1,深位,B6T0000001277,E3,4200.0
9,14,2,浅位,B6T0000000672,E3,4600.0
9,14,2,深位,B6T0000000672,E3,4600.0
9,14,3,浅位,B6T0000001171,E3,5000.0
9,14,3,深位,B6T0000001171,E3,5000.0
9,14,4,浅位,B6T0000001196,E3,5400.0
9,14,4,深位,B6T0000000490,E3,5400.0
9,14,5,浅位,B6T0000001025,E3,5800.0
9,14,5,深位,B6T0000001025,E3,5800.0
9,14,6,浅位,B6T0000000366,E3,6200.0
9,14,6,深位,B6T0000000366,E3,6200.0
9,14,7,浅位,B6T0000000998,E3,6600.0
9,14,7,深位,B6T0000000998,E3,6600.0
9,14,8,浅位,B6T0000000789,E3,7000.0
9,14,8,深位,B6T0000000789,E3,7000.0
9,14,9,浅位,B6T0000000358,E3,7400.0
9,14,9,深位,B6T0000000358,E3,7400.0
9,14,10,浅位,B6T0000000796,E3,7800.0
9,14,10,深位,B6T0000000796,E3,7800.0
9,14,12,浅位,B6T0000000953,E3,8600.0
9,14,12,深位,B6T0000000953,E3,8600.0
9,14,13,浅位,B6T0000000947,E3,9000.0
9,14,13,深位,B6T0000000947,E3,9000.0
9,14,14,浅位,B6T0000000758,E3,9400.0
9,14,14,深位,B6T0000000758,E3,9400.0
9,14,15,浅位,B6T0000001117,E3,9800.0
9,14,15,深位,B6T0000001117,E3,9800.0
9,14,16,浅位,B6T0000000920,E3,10200.0
9,14,16,深位,B6T0000000920,E3,10200.0
9,14,17,浅位,B6T0000000336,E3,10600.0
9,14,17,深位,B6T0000000336,E3,10600.0
9,14,18,浅位,B6T0000000811,E3,11000.0
9,14,18,深位,B6T0000000811,E3,11000.0
9,14,19,浅位,B6T0000000437,E3,11400.0
9,14,19,深位,B6T0000000437,E3,11400.0
9,14,20,浅位,B6T0000000517,E3,11800.0
9,14,20,深位,B6T0000000517,E3,11800.0
9,14,21,浅位,B6T0000000774,E3,12200.0
9,14,21,深位,B6T0000000774,E3,12200.0
9,14,22,浅位,B6T0000000393,E3,12600.0
9,14,22,深位,B6T0000000393,E3,12600.0
9,14,23,浅位,B6T0000001107,E3,13000.0
9,14,23,深位,B6T0000001107,E3,13000.0
9,14,24,浅位,B6T0000001065,E3,13400.0
9,14,24,深位,B6T0000001065,E3,13400.0
9,14,25,浅位,B6T0000000876,E3,13800.0
9,14,25,深位,B6T0000000876,E3,13800.0
9,14,26,浅位,B6T0000000798,E3,14200.0
9,14,26,深位,B6T0000000798,E3,14200.0
9,14,27,浅位,B6T0000001077,E3,14600.0
9,14,27,深位,B6T0000001077,E3,14600.0
9,14,28,浅位,B6T0000001218,E3,15000.0
9,14,28,深位,B6T0000001218,E3,15000.0
9,14,29,浅位,B6T0000000612,E3,15400.0
9,14,29,深位,B6T0000000612,E3,15400.0
9,14,30,浅位,B6T0000000345,E3,15800.0
9,14,30,深位,B6T0000000345,E3,15800.0
9,14,31,浅位,B6T0000000520,E3,16200.0
9,14,31,深位,B6T0000000520,E3,16200.0
9,14,32,浅位,B6T0000000413,E3,16600.0
9,14,32,深位,B6T0000000413,E3,16600.0
9,14,33,浅位,B6T0000000320,E3,17000.0
9,14,33,深位,B6T0000000320,E3,17000.0
9,14,34,浅位,B6T0000000933,E3,17400.0
9,14,34,深位,B6T0000000933,E3,17400.0
9,14,35,浅位,B6T0000000834,E3,17800.0
9,14,36,浅位,B6T0000000543,E3,18200.0
9,14,36,深位,B6T0000001280,E3,18200.0
9,14,37,浅位,B6T0000000362,E3,18600.0
9,14,37,深位,B6T0000000362,E3,18600.0
9,14,38,浅位,B6T0000000397,E3,19000.0
9,14,38,深位,B6T0000000397,E3,19000.0
9,14,39,浅位,B6T0000000873,E3,19400.0
9,14,39,深位,B6T0000000873,E3,19400.0
9,14,40,浅位,B6T0000000406,E3,19800.0
9,14,40,深位,B6T0000000406,E3,19800.0
9,14,41,浅位,B6T0000001235,E3,20200.0
9,14,41,深位,B6T0000001235,E3,20200.0
9,14,42,浅位,B6T0000000714,E3,20600.0
9,14,42,深位,B6T0000000714,E3,20600.0
9,14,43,浅位,B6T0000000375,E3,21000.0
9,14,43,深位,B6T0000000375,E3,21000.0
9,14,44,浅位,B6T0000000656,E3,21400.0
9,14,44,深位,B6T0000000656,E3,21400.0
9,14,45,浅位,B6T0000000926,E3,21800.0
9,14,45,深位,B6T0000000926,E3,21800.0
9,14,46,浅位,B6T0000000329,E3,22200.0
9,14,46,深位,B6T0000000329,E3,22200.0
9,14,47,浅位,B6T0000001111,E3,22600.0
9,14,47,深位,B6T0000001111,E3,22600.0
9,14,48,浅位,B6T0000000606,E3,23000.0
9,14,48,深位,B6T0000000606,E3,23000.0
9,14,49,浅位,B6T0000000902,E3,23400.0
9,14,49,深位,B6T0000000902,E3,23400.0
9,14,50,浅位,B6T0000001221,E3,23800.0
9,14,50,深位,B6T0000001221,E3,23800.0
9,14,51,浅位,B6T0000001291,E3,24200.0
9,14,51,深位,B6T0000001291,E3,24200.0
9,14,52,浅位,B6T0000000333,E3,24600.0
9,14,53,浅位,B6T0000000888,E3,25000.0
9,14,53,深位,B6T0000000888,E3,25000.0
9,14,54,浅位,B6T0000001310,E3,25400.0
9,14,54,深位,B6T0000001310,E3,25400.0
9,14,55,浅位,B6T0000000528,E3,25800.0
9,14,55,深位,B6T0000000528,E3,25800.0
9,14,56,浅位,B6T0000000856,E3,26200.0
9,14,56,深位,B6T0000000856,E3,26200.0
9,14,57,浅位,B6T0000000794,E3,26600.0
9,14,57,深位,B6T0000000794,E3,26600.0
9,15,1,浅位,B6T0000000810,E3,4600.0
9,15,1,深位,B6T0000000810,E3,4600.0
9,15,2,浅位,B6T0000001171,E3,5000.0
9,15,2,深位,B6T0000001171,E3,5000.0
9,15,3,浅位,B6T0000001196,E3,5400.0
9,15,3,深位,B6T0000001196,E3,5400.0
9,15,4,浅位,B6T0000001195,E3,5800.0
9,15,4,深位,B6T0000001195,E3,5800.0
9,15,5,浅位,B6T0000000469,E3,6200.0
9,15,5,深位,B6T0000000469,E3,6200.0
9,15,6,浅位,B6T0000001205,E3,6600.0
9,15,6,深位,B6T0000001205,E3,6600.0
9,15,7,浅位,B6T0000000869,E3,7000.0
9,15,7,深位,B6T0000000869,E3,7000.0
9,15,8,浅位,B6T0000000358,E3,7400.0
9,15,8,深位,B6T0000000358,E3,7400.0
9,15,9,浅位,B6T0000001183,E3,7800.0
9,15,9,深位,B6T0000001183,E3,7800.0
9,15,10,浅位,B6T0000001022,E3,8200.0
9,15,10,深位,B6T0000001022,E3,8200.0
9,15,11,浅位,B6T0000000937,E3,8600.0
9,15,11,深位,B6T0000000937,E3,8600.0
9,15,12,浅位,B6T0000000745,E3,9000.0
9,15,12,深位,B6T0000000745,E3,9000.0
9,15,13,浅位,B6T0000000905,E3,9400.0
9,15,13,深位,B6T0000000905,E3,9400.0
9,15,14,浅位,B6T0000001117,E3,9800.0
9,15,14,深位,B6T0000001117,E3,9800.0
9,15,15,浅位,B6T0000001149,E3,10200.0
9,15,15,深位,B6T0000001149,E3,10200.0
9,15,16,浅位,B6T0000000891,E3,10600.0
9,15,16,深位,B6T0000000891,E3,10600.0
9,15,17,浅位,B6T0000000811,E3,11000.0
9,15,17,深位,B6T0000000811,E3,11000.0
9,15,18,浅位,B6T0000000769,E3,11400.0
9,15,18,深位,B6T0000000769,E3,11400.0
9,15,19,浅位,B6T0000000707,E3,11800.0
9,15,19,深位,B6T0000000707,E3,11800.0
9,15,20,浅位,B6T0000001250,E3,12200.0
9,15,20,深位,B6T0000001250,E3,12200.0
9,15,21,浅位,B6T0000000860,E3,12600.0
9,15,21,深位,B6T0000000860,E3,12600.0
9,15,22,浅位,B6T0000001107,E3,13000.0
9,15,22,深位,B6T0000001107,E3,13000.0
9,15,23,浅位,B6T0000000959,E3,13400.0
9,15,23,深位,B6T0000000959,E3,13400.0
9,15,24,浅位,B6T0000001306,E3,13800.0
9,15,24,深位,B6T0000001306,E3,13800.0
9,15,25,浅位,B6T0000000798,E3,14200.0
9,15,25,深位,B6T0000000798,E3,14200.0
9,15,26,浅位,B6T0000000647,E3,14600.0
9,15,26,深位,B6T0000000647,E3,14600.0
9,15,27,浅位,B6T0000000886,E3,15000.0
9,15,27,深位,B6T0000000886,E3,15000.0
9,15,28,浅位,B6T0000000612,E3,15400.0
9,15,28,深位,B6T0000000612,E3,15400.0
9,15,29,浅位,B6T0000001170,E3,15800.0
9,15,29,深位,B6T0000001170,E3,15800.0
9,15,30,浅位,B6T0000000520,E3,16200.0
9,15,30,深位,B6T0000000520,E3,16200.0
9,15,31,浅位,B6T0000000413,E3,16600.0
9,15,31,深位,B6T0000000413,E3,16600.0
9,15,32,浅位,B6T0000000425,E3,17000.0
9,15,32,深位,B6T0000000425,E3,17000.0
9,15,33,浅位,B6T0000000474,E3,17400.0
9,15,33,深位,B6T0000000474,E3,17400.0
9,15,34,浅位,B6T0000001279,E3,17800.0
9,15,34,深位,B6T0000001279,E3,17800.0
9,15,35,浅位,B6T0000000338,E3,18200.0
9,15,35,深位,B6T0000000338,E3,18200.0
9,15,36,浅位,B6T0000001263,E3,18600.0
9,15,36,深位,B6T0000001263,E3,18600.0
9,15,37,浅位,B6T0000000452,E3,19000.0
9,15,37,深位,B6T0000000452,E3,19000.0
9,15,38,浅位,B6T0000000873,E3,19400.0
9,15,38,深位,B6T0000000873,E3,19400.0
9,15,39,浅位,B6T0000000406,E3,19800.0
9,15,39,深位,B6T0000000406,E3,19800.0
9,15,40,浅位,B6T0000000443,E3,20200.0
9,15,40,深位,B6T0000000443,E3,20200.0
9,15,41,浅位,B6T0000001221,E3,20600.0
