入库批次,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),流动时间(s),是否复合
IN0643,B6T0000001948,E1,4,8,2,4,深位,227040.0,227120.0,227137.0,97.0,否
IN0371,B6T0000001133,E3,4,8,14,2,深位,230760.0,230760.0,230808.0,48.0,否
IN0371,B6T0000001133,E3,4,8,17,2,深位,230760.0,230850.0,230910.0,150.0,否
IN0371,B6T0000001133,E3,4,8,19,5,深位,230760.0,230964.0,231038.0,278.0,否
IN0385,B6T0000001178,E3,4,7,10,50,浅位,231840.0,231840.0,231968.0,128.0,否
IN0385,B6T0000001178,E3,4,7,10,50,深位,231840.0,232090.0,232218.0,378.0,否
IN0385,B6T0000001178,E3,4,7,13,60,深位,231840.0,232340.0,232500.0,660.0,否
IN0385,B6T0000001178,E3,4,7,14,58,浅位,231840.0,232654.0,232814.0,974.0,否
IN0385,B6T0000001178,E3,4,7,14,58,深位,231840.0,232968.0,233128.0,1288.0,否
IN0385,B6T0000001178,E3,4,8,9,68,浅位,231840.0,233282.0,233442.0,1602.0,否
IN0385,B6T0000001178,E3,4,8,9,68,深位,231840.0,233596.0,233756.0,1916.0,否
IN0385,B6T0000001178,E3,4,8,10,66,浅位,231840.0,233910.0,234070.0,2230.0,否
IN0172,B6T0000000501,E3,4,8,10,66,深位,232080.0,234224.0,234384.0,2304.0,否
IN0172,B6T0000000501,E3,4,8,11,64,浅位,232080.0,234538.0,234698.0,2618.0,否
IN0172,B6T0000000501,E3,4,8,11,64,深位,232080.0,234852.0,235012.0,2932.0,否
IN0172,B6T0000000501,E3,4,8,12,62,浅位,232080.0,235166.0,235326.0,3246.0,否
IN0074,B6T0000000206,E4,4,7,43,1,浅位,232020.0,235480.0,235642.5,3622.5,否
IN0074,B6T0000000206,E4,4,7,43,1,深位,232020.0,235799.0,235961.5,3941.5,否
IN0554,B6T0000001652,E1,4,8,6,7,深位,255420.0,255420.0,255451.0,31.0,否
IN0554,B6T0000001652,E1,4,7,1,12,深位,255420.0,255476.0,255507.0,87.0,否
IN0438,B6T0000001330,E1,4,8,6,12,深位,256800.0,256800.0,256841.0,41.0,否
IN0438,B6T0000001330,E1,4,7,6,32,深位,256800.0,256876.0,256957.0,157.0,否
IN0438,B6T0000001330,E1,4,8,4,34,深位,256800.0,257032.0,257113.0,313.0,否
IN0438,B6T0000001330,E1,4,7,4,36,浅位,256800.0,257188.0,257273.0,473.0,否
IN0031,B6T0000000094,E4,4,7,43,3,浅位,257520.0,257520.0,257686.5,166.5,否
IN0031,B6T0000000094,E4,4,7,43,3,深位,257520.0,257847.0,258013.5,493.5,否
IN0031,B6T0000000094,E4,4,8,44,33,深位,257520.0,258174.0,258405.5,885.5,否
IN0031,B6T0000000094,E4,4,8,44,47,深位,257520.0,258631.0,258890.5,1370.5,否
IN0031,B6T0000000094,E4,4,7,43,50,浅位,257520.0,259144.0,259404.5,1884.5,否
IN0031,B6T0000000094,E4,4,7,43,50,深位,257520.0,259659.0,259919.5,2399.5,否
IN0031,B6T0000000094,E4,4,8,43,50,浅位,257520.0,260174.0,260434.5,2914.5,是
IN0460,B6T0000001382,E1,4,7,4,2,浅位,260940.0,261059.0,261076.0,136.0,是
IN0460,B6T0000001382,E1,4,7,4,2,深位,260940.0,261243.0,261260.0,320.0,是
IN0460,B6T0000001382,E1,4,8,4,2,浅位,260940.0,261435.0,261452.0,512.0,是
IN0460,B6T0000001382,E1,4,8,4,2,深位,260940.0,261627.0,261644.0,704.0,是
IN0460,B6T0000001382,E1,4,7,14,5,浅位,260940.0,261825.0,261879.0,939.0,是
IN0460,B6T0000001382,E1,4,7,4,37,深位,260940.0,262077.0,262164.0,1224.0,是
IN0460,B6T0000001382,E1,4,8,3,38,深位,260940.0,262457.0,262544.0,1604.0,是
IN0460,B6T0000001382,E1,4,8,5,36,深位,260940.0,262841.0,262928.0,1988.0,否
IN0460,B6T0000001382,E1,4,8,8,33,深位,260940.0,263009.0,263096.0,2156.0,否
IN0460,B6T0000001382,E1,4,7,1,42,深位,260940.0,263177.0,263268.0,2328.0,是
IN0460,B6T0000001382,E1,4,7,9,20,浅位,260940.0,263393.0,263457.0,2517.0,是
IN0460,B6T0000001382,E1,4,7,9,20,深位,260940.0,263521.0,263585.0,2645.0,是
IN0460,B6T0000001382,E1,4,8,9,20,浅位,260940.0,263649.0,263713.0,2773.0,是
IN0460,B6T0000001382,E1,4,8,9,20,深位,260940.0,263777.0,263841.0,2901.0,否
IN0460,B6T0000001382,E1,4,7,7,36,深位,260940.0,263899.0,263990.0,3050.0,否
IN0460,B6T0000001382,E1,4,7,3,40,浅位,260940.0,264075.0,264166.0,3226.0,否
IN0460,B6T0000001382,E1,4,7,3,40,深位,260940.0,264251.0,264342.0,3402.0,否
IN0460,B6T0000001382,E1,4,8,1,42,浅位,260940.0,264427.0,264518.0,3578.0,否
IN0460,B6T0000001382,E1,4,8,1,42,深位,260940.0,264603.0,264694.0,3754.0,否
IN0460,B6T0000001382,E1,4,7,21,10,浅位,260940.0,264779.0,264871.0,3931.0,是
IN0460,B6T0000001382,E1,4,7,15,1,浅位,260940.0,264963.0,265013.0,4073.0,是
IN0460,B6T0000001382,E1,4,7,21,10,深位,260940.0,265359.0,265451.0,4511.0,是
IN0460,B6T0000001382,E1,4,7,6,39,深位,260940.0,265755.0,265850.0,4910.0,否
IN0460,B6T0000001382,E1,4,7,23,8,浅位,260940.0,265939.0,266035.0,5095.0,否
IN0460,B6T0000001382,E1,4,7,23,8,深位,260940.0,266125.0,266221.0,5281.0,否
IN0460,B6T0000001382,E1,4,7,5,41,深位,260940.0,266311.0,266408.0,5468.0,否
IN0460,B6T0000001382,E1,4,8,2,44,深位,260940.0,266499.0,266596.0,5656.0,否
IN0460,B6T0000001382,E1,4,8,1,46,深位,260940.0,266687.0,266786.0,5846.0,否
IN0460,B6T0000001382,E1,4,8,3,44,深位,260940.0,266879.0,266978.0,6038.0,否
IN0460,B6T0000001382,E1,4,7,6,41,浅位,260940.0,267071.0,267170.0,6230.0,否
IN0460,B6T0000001382,E1,4,7,6,41,深位,260940.0,267263.0,267362.0,6422.0,否
IN0460,B6T0000001382,E1,4,8,1,47,深位,260940.0,267455.0,267556.0,6616.0,否
IN0460,B6T0000001382,E1,4,8,8,40,深位,260940.0,267651.0,267752.0,6812.0,否
IN0460,B6T0000001382,E1,4,7,8,41,深位,260940.0,267847.0,267950.0,7010.0,否
IN0460,B6T0000001382,E1,4,7,4,47,深位,260940.0,268047.0,268154.0,7214.0,否
IN0460,B6T0000001382,E1,4,8,2,51,深位,260940.0,268255.0,268366.0,7426.0,否
IN0460,B6T0000001382,E1,4,7,5,49,深位,260940.0,268471.0,268584.0,7644.0,否
IN0157,B6T0000000457,E3,4,7,16,3,浅位,288660.0,288660.0,288718.0,58.0,否
IN0157,B6T0000000457,E3,4,7,16,3,深位,288660.0,288770.0,288828.0,168.0,否
IN0157,B6T0000000457,E3,4,8,16,3,浅位,288660.0,288880.0,288938.0,278.0,否
IN0157,B6T0000000457,E3,4,8,16,3,深位,288660.0,288990.0,289048.0,388.0,否
IN0259,B6T0000000764,E3,4,7,12,11,浅位,294300.0,294427.0,294485.0,185.0,是
IN0259,B6T0000000764,E3,4,8,12,62,深位,294300.0,294812.0,294972.0,672.0,是
IN0556,B6T0000001654,E1,4,8,1,2,深位,300480.0,300480.0,300491.0,11.0,否
IN0556,B6T0000001654,E1,4,7,4,2,浅位,300480.0,300496.0,300513.0,33.0,否
IN0367,B6T0000001127,E3,4,7,9,12,深位,306000.0,306124.0,306172.0,172.0,是
IN0367,B6T0000001127,E3,4,7,9,16,浅位,306000.0,306292.0,306348.0,348.0,是
IN0367,B6T0000001127,E3,4,7,9,16,深位,306000.0,306476.0,306532.0,532.0,是
IN0057,B6T0000000150,E4,4,8,43,2,深位,308460.0,308460.0,308624.5,164.5,否
IN0057,B6T0000000150,E4,4,8,43,3,深位,308460.0,308783.0,308949.5,489.5,是
IN0057,B6T0000000150,E4,4,7,45,1,浅位,308460.0,309144.0,309316.5,856.5,是
IN0057,B6T0000000150,E4,4,7,45,1,深位,308460.0,309525.0,309697.5,1237.5,是
IN0057,B6T0000000150,E4,4,8,45,1,浅位,308460.0,309886.0,310058.5,1598.5,是
IN0057,B6T0000000150,E4,4,8,45,1,深位,308460.0,310247.0,310419.5,1959.5,是
IN0057,B6T0000000150,E4,4,7,43,11,深位,308460.0,310608.0,310790.5,2330.5,是
IN0057,B6T0000000150,E4,4,7,45,6,浅位,308460.0,310973.0,311155.5,2695.5,是
IN0057,B6T0000000150,E4,4,7,45,6,深位,308460.0,311342.0,311524.5,3064.5,是
IN0057,B6T0000000150,E4,4,8,45,6,浅位,308460.0,311711.0,311893.5,3433.5,是
IN0057,B6T0000000150,E4,4,8,45,6,深位,308460.0,312088.0,312270.5,3810.5,是
IN0057,B6T0000000150,E4,4,7,48,7,深位,308460.0,312465.0,312664.5,4204.5,是
IN0204,B6T0000000600,E3,4,7,9,9,深位,312840.0,312872.0,312914.0,74.0,是
IN0204,B6T0000000600,E3,4,8,9,9,浅位,312840.0,312980.0,313022.0,182.0,是
IN0204,B6T0000000600,E3,4,8,9,4,浅位,312840.0,313064.0,313096.0,256.0,是
IN0057,B6T0000000150,E4,4,8,48,7,浅位,308460.0,313128.0,313327.5,4867.5,是
IN0057,B6T0000000150,E4,4,8,44,27,浅位,308460.0,313527.0,313746.5,5286.5,是
IN0057,B6T0000000150,E4,4,8,44,27,深位,308460.0,313966.0,314185.5,5725.5,是
IN0057,B6T0000000150,E4,4,8,43,50,深位,308460.0,314405.0,314665.5,6205.5,是
IN0491,B6T0000001477,E1,4,8,4,4,深位,314640.0,314926.0,314947.0,307.0,是
IN0491,B6T0000001477,E1,4,7,5,5,深位,314640.0,314988.0,315013.0,373.0,是
IN0491,B6T0000001477,E1,4,7,1,9,浅位,314640.0,315084.0,315109.0,469.0,是
IN0491,B6T0000001477,E1,4,7,1,9,深位,314640.0,315180.0,315205.0,565.0,是
IN0491,B6T0000001477,E1,4,8,1,9,浅位,314640.0,315288.0,315313.0,673.0,是
IN0491,B6T0000001477,E1,4,7,7,3,浅位,314640.0,315468.0,315493.0,853.0,是
IN0491,B6T0000001477,E1,4,8,7,5,深位,314640.0,315636.0,315665.0,1025.0,是
IN0139,B6T0000000416,E3,4,7,9,4,浅位,315300.0,315694.0,315726.0,426.0,是
IN0139,B6T0000000416,E3,4,7,9,4,深位,315300.0,315758.0,315790.0,490.0,是
IN0609,B6T0000001808,E1,4,7,5,2,浅位,315780.0,316119.0,316138.0,358.0,是
IN0609,B6T0000001808,E1,4,7,5,2,深位,315780.0,316480.0,316499.0,719.0,是
IN0609,B6T0000001808,E1,4,7,6,7,浅位,315780.0,316809.0,316840.0,1060.0,否
IN0139,B6T0000000416,E3,4,8,9,4,深位,315300.0,316865.0,316897.0,1597.0,否
IN0322,B6T0000000969,E3,4,8,9,9,深位,315960.0,316923.0,316965.0,1005.0,否
IN0322,B6T0000000969,E3,4,8,9,12,浅位,315960.0,317001.0,317049.0,1089.0,否
IN0322,B6T0000000969,E3,4,8,9,12,深位,315960.0,317091.0,317139.0,1179.0,否
IN0404,B6T0000001226,E3,4,7,13,5,浅位,316500.0,317181.0,317231.0,731.0,否
IN0404,B6T0000001226,E3,4,7,13,5,深位,316500.0,317275.0,317325.0,825.0,否
IN0404,B6T0000001226,E3,4,8,13,5,浅位,316500.0,317369.0,317419.0,919.0,否
IN0404,B6T0000001226,E3,4,8,13,5,深位,316500.0,317463.0,317513.0,1013.0,否
IN0187,B6T0000000542,E3,4,7,12,7,浅位,316620.0,317557.0,317607.0,987.0,否
IN0187,B6T0000000542,E3,4,7,12,7,深位,316620.0,317651.0,317701.0,1081.0,否
IN0374,B6T0000001138,E3,4,8,12,7,浅位,316680.0,317745.0,317795.0,1115.0,否
IN0374,B6T0000001138,E3,4,8,12,7,深位,316680.0,317839.0,317889.0,1209.0,否
IN0374,B6T0000001138,E3,4,8,9,16,浅位,316680.0,317933.0,317989.0,1309.0,否
IN0369,B6T0000001130,E3,4,8,9,16,深位,316740.0,318039.0,318095.0,1355.0,否
IN0369,B6T0000001130,E3,4,7,18,2,浅位,316740.0,318145.0,318209.0,1469.0,否
IN0369,B6T0000001130,E3,4,7,18,2,深位,316740.0,318267.0,318331.0,1591.0,否
IN0369,B6T0000001130,E3,4,8,18,2,浅位,316740.0,318389.0,318453.0,1713.0,是
IN0369,B6T0000001130,E3,4,7,10,8,浅位,316740.0,318541.0,318585.0,1845.0,是
IN0369,B6T0000001130,E3,4,7,10,8,深位,316740.0,318629.0,318673.0,1933.0,是
IN0369,B6T0000001130,E3,4,8,10,8,浅位,316740.0,318717.0,318761.0,2021.0,是
IN0369,B6T0000001130,E3,4,8,10,8,深位,316740.0,318805.0,318849.0,2109.0,否
IN0107,B6T0000000313,E4,4,8,43,1,深位,316560.0,318887.0,319049.5,2489.5,否
IN0107,B6T0000000313,E4,4,7,45,5,浅位,316560.0,319206.0,319386.5,2826.5,是
IN0107,B6T0000000313,E4,4,7,45,5,深位,316560.0,319567.0,319747.5,3187.5,是
IN0107,B6T0000000313,E4,4,7,44,48,浅位,316560.0,319928.0,320189.5,3629.5,否
IN0107,B6T0000000313,E4,4,7,44,48,深位,316560.0,320445.0,320706.5,4146.5,否
IN0107,B6T0000000313,E4,4,8,44,48,浅位,316560.0,320962.0,321223.5,4663.5,否
IN0107,B6T0000000313,E4,4,8,44,48,深位,316560.0,321479.0,321740.5,5180.5,否
IN0107,B6T0000000313,E4,4,7,43,51,浅位,316560.0,321996.0,322258.5,5698.5,否
IN0107,B6T0000000313,E4,4,7,43,51,深位,316560.0,322515.0,322777.5,6217.5,否
IN0107,B6T0000000313,E4,4,7,45,46,浅位,316560.0,323034.0,323296.5,6736.5,否
IN0107,B6T0000000313,E4,4,7,45,46,深位,316560.0,323553.0,323815.5,7255.5,否
IN0107,B6T0000000313,E4,4,8,43,51,浅位,316560.0,324072.0,324334.5,7774.5,否
IN0107,B6T0000000313,E4,4,8,43,51,深位,316560.0,324591.0,324853.5,8293.5,否
IN0107,B6T0000000313,E4,4,8,45,46,浅位,316560.0,325110.0,325372.5,8812.5,否
IN0107,B6T0000000313,E4,4,8,45,46,深位,316560.0,325629.0,325891.5,9331.5,否
IN0107,B6T0000000313,E4,4,7,44,49,浅位,316560.0,326148.0,326411.5,9851.5,否
IN0107,B6T0000000313,E4,4,7,44,49,深位,316560.0,326669.0,326932.5,10372.5,否
IN0107,B6T0000000313,E4,4,8,44,49,浅位,316560.0,327190.0,327453.5,10893.5,否
IN0107,B6T0000000313,E4,4,8,44,49,深位,316560.0,327711.0,327974.5,11414.5,否
IN0107,B6T0000000313,E4,4,7,43,52,浅位,316560.0,328232.0,328496.5,11936.5,否
IN0107,B6T0000000313,E4,4,7,43,52,深位,316560.0,328755.0,329019.5,12459.5,否
IN0107,B6T0000000313,E4,4,7,45,47,浅位,316560.0,329278.0,329542.5,12982.5,否
IN0107,B6T0000000313,E4,4,7,45,47,深位,316560.0,329801.0,330065.5,13505.5,否
IN0107,B6T0000000313,E4,4,8,43,52,浅位,316560.0,330324.0,330588.5,14028.5,否
IN0107,B6T0000000313,E4,4,8,43,52,深位,316560.0,330847.0,331111.5,14551.5,否
IN0107,B6T0000000313,E4,4,8,45,47,浅位,316560.0,331370.0,331634.5,15074.5,否
IN0107,B6T0000000313,E4,4,8,45,47,深位,316560.0,331893.0,332157.5,15597.5,否
IN0107,B6T0000000313,E4,4,7,44,50,浅位,316560.0,332416.0,332681.5,16121.5,否
IN0107,B6T0000000313,E4,4,7,44,50,深位,316560.0,332941.0,333206.5,16646.5,否
IN0107,B6T0000000313,E4,4,7,46,45,浅位,316560.0,333466.0,333731.5,17171.5,否
IN0107,B6T0000000313,E4,4,7,46,45,深位,316560.0,333991.0,334256.5,17696.5,否
IN0057,B6T0000000150,E4,4,8,44,50,浅位,308460.0,334516.0,334781.5,26321.5,否
IN0057,B6T0000000150,E4,4,8,44,50,深位,308460.0,335041.0,335306.5,26846.5,否
IN0057,B6T0000000150,E4,4,8,46,45,浅位,308460.0,335566.0,335831.5,27371.5,否
IN0202,B6T0000000587,E3,4,8,16,1,浅位,344460.0,344460.0,344514.0,54.0,否
IN0202,B6T0000000587,E3,4,8,16,1,深位,344460.0,344562.0,344616.0,156.0,否
IN0121,B6T0000000340,E3,4,8,18,2,深位,344640.0,344664.0,344728.0,88.0,否
IN0563,B6T0000001671,E1,4,7,2,20,浅位,344700.0,344786.0,344835.0,135.0,否
IN0563,B6T0000001671,E1,4,7,2,20,深位,344700.0,344878.0,344927.0,227.0,否
IN0563,B6T0000001671,E1,4,8,2,20,浅位,344700.0,344970.0,345019.0,319.0,否
IN0563,B6T0000001671,E1,4,7,21,6,浅位,344700.0,345062.0,345146.0,446.0,否
IN0563,B6T0000001671,E1,4,7,21,6,深位,344700.0,345224.0,345308.0,608.0,否
IN0563,B6T0000001671,E1,4,8,8,46,深位,344700.0,345386.0,345499.0,799.0,否
IN0563,B6T0000001671,E1,4,8,5,49,浅位,344700.0,345606.0,345719.0,1019.0,否
IN0563,B6T0000001671,E1,4,8,5,49,深位,344700.0,345826.0,345939.0,1239.0,否
IN0563,B6T0000001671,E1,4,8,8,47,深位,344700.0,346046.0,346161.0,1461.0,否
IN0563,B6T0000001671,E1,4,7,2,54,深位,344700.0,346270.0,346387.0,1687.0,否
IN0563,B6T0000001671,E1,4,8,1,56,深位,344700.0,346498.0,346617.0,1917.0,否
IN0563,B6T0000001671,E1,4,8,5,52,深位,344700.0,346730.0,346849.0,2149.0,是
IN0563,B6T0000001671,E1,4,7,14,5,深位,344700.0,347026.0,347080.0,2380.0,是
IN0563,B6T0000001671,E1,4,8,14,5,浅位,344700.0,347134.0,347188.0,2488.0,是
IN0563,B6T0000001671,E1,4,8,14,5,深位,344700.0,347242.0,347296.0,2596.0,是
IN0563,B6T0000001671,E1,4,7,2,4,浅位,344700.0,347350.0,347367.0,2667.0,是
IN0563,B6T0000001671,E1,4,8,15,5,深位,344700.0,347466.0,347524.0,2824.0,否
IN0121,B6T0000000340,E3,4,7,30,19,浅位,344640.0,347576.0,347722.0,3082.0,否
IN0121,B6T0000000340,E3,4,7,30,19,深位,344640.0,347862.0,348008.0,3368.0,否
IN0121,B6T0000000340,E3,4,8,30,19,浅位,344640.0,348148.0,348294.0,3654.0,是
IN0650,B6T0000001965,E1,4,7,2,4,深位,349860.0,349860.0,349877.0,17.0,否
IN0650,B6T0000001965,E1,4,8,2,4,浅位,349860.0,349888.0,349905.0,45.0,否
IN0650,B6T0000001965,E1,4,8,6,12,深位,349860.0,349916.0,349957.0,97.0,否
IN0650,B6T0000001965,E1,4,8,12,10,浅位,349860.0,349992.0,350048.0,188.0,否
IN0650,B6T0000001965,E1,4,8,12,10,深位,349860.0,350098.0,350154.0,294.0,否
IN0576,B6T0000001708,E1,4,7,2,4,深位,352140.0,352140.0,352157.0,17.0,否
IN0576,B6T0000001708,E1,4,8,2,4,浅位,352140.0,352168.0,352185.0,45.0,否
IN0576,B6T0000001708,E1,4,8,6,12,深位,352140.0,352196.0,352237.0,97.0,否
IN0576,B6T0000001708,E1,4,8,12,10,浅位,352140.0,352272.0,352328.0,188.0,否
IN0576,B6T0000001708,E1,4,7,15,15,浅位,352140.0,352378.0,352456.0,316.0,否
IN0264,B6T0000000778,E3,4,7,15,15,深位,360840.0,360840.0,360918.0,78.0,否
IN0264,B6T0000000778,E3,4,8,15,15,浅位,360840.0,360990.0,361068.0,228.0,否
IN0264,B6T0000000778,E3,4,7,21,40,浅位,360840.0,361140.0,361292.0,452.0,否
IN0264,B6T0000000778,E3,4,7,21,40,深位,360840.0,361438.0,361590.0,750.0,否
IN0264,B6T0000000778,E3,4,8,37,10,浅位,360840.0,361736.0,361892.0,1052.0,否
IN0264,B6T0000000778,E3,4,8,37,10,深位,360840.0,362042.0,362198.0,1358.0,否
IN0264,B6T0000000778,E3,4,8,13,60,浅位,360840.0,362348.0,362508.0,1668.0,否
IN0134,B6T0000000395,E3,4,8,13,60,深位,366180.0,366180.0,366340.0,160.0,否
IN0134,B6T0000000395,E3,4,8,14,58,浅位,366180.0,366494.0,366654.0,474.0,否
IN0134,B6T0000000395,E3,4,8,14,58,深位,366180.0,366808.0,366968.0,788.0,否
IN0134,B6T0000000395,E3,4,8,24,38,深位,366180.0,367122.0,367282.0,1102.0,否
IN0134,B6T0000000395,E3,4,8,23,40,浅位,366180.0,367436.0,367596.0,1416.0,否
IN0134,B6T0000000395,E3,4,8,23,40,深位,366180.0,367750.0,367910.0,1730.0,否
IN0134,B6T0000000395,E3,4,7,10,67,浅位,366180.0,368064.0,368226.0,2046.0,否
IN0134,B6T0000000395,E3,4,7,10,67,深位,366180.0,368382.0,368544.0,2364.0,否
IN0134,B6T0000000395,E3,4,7,11,65,浅位,366180.0,368700.0,368862.0,2682.0,否
IN0134,B6T0000000395,E3,4,7,11,65,深位,366180.0,369018.0,369180.0,3000.0,否
IN0134,B6T0000000395,E3,4,7,12,63,浅位,366180.0,369336.0,369498.0,3318.0,否
IN0134,B6T0000000395,E3,4,7,12,63,深位,366180.0,369654.0,369816.0,3636.0,是
IN0437,B6T0000001327,E1,4,7,8,1,深位,369900.0,369978.0,370001.0,101.0,是
IN0437,B6T0000001327,E1,4,8,8,1,浅位,369900.0,370058.0,370081.0,181.0,是
IN0437,B6T0000001327,E1,4,8,8,1,深位,369900.0,370138.0,370161.0,261.0,是
IN0437,B6T0000001327,E1,4,7,2,8,浅位,369900.0,370218.0,370243.0,343.0,否
IN0437,B6T0000001327,E1,4,7,2,8,深位,369900.0,370262.0,370287.0,387.0,否
IN0437,B6T0000001327,E1,4,7,7,5,浅位,369900.0,370306.0,370335.0,435.0,否
IN0437,B6T0000001327,E1,4,7,7,5,深位,369900.0,370358.0,370387.0,487.0,否
IN0437,B6T0000001327,E1,4,7,9,8,浅位,369900.0,370410.0,370450.0,550.0,否
IN0437,B6T0000001327,E1,4,7,9,8,深位,369900.0,370484.0,370524.0,624.0,否
IN0437,B6T0000001327,E1,4,8,9,8,浅位,369900.0,370558.0,370598.0,698.0,否
IN0358,B6T0000001103,E3,4,8,9,8,深位,370380.0,370632.0,370672.0,292.0,否
IN0358,B6T0000001103,E3,4,7,13,61,浅位,370380.0,370706.0,370868.0,488.0,否
IN0358,B6T0000001103,E3,4,7,13,61,深位,370380.0,371024.0,371186.0,806.0,否
IN0358,B6T0000001103,E3,4,7,14,59,浅位,370380.0,371342.0,371504.0,1124.0,否
IN0358,B6T0000001103,E3,4,7,14,59,深位,370380.0,371660.0,371822.0,1442.0,否
IN0358,B6T0000001103,E3,4,7,15,57,浅位,370380.0,371978.0,372140.0,1760.0,否
IN0358,B6T0000001103,E3,4,7,15,57,深位,370380.0,372296.0,372458.0,2078.0,否
IN0358,B6T0000001103,E3,4,8,10,67,浅位,370380.0,372614.0,372776.0,2396.0,否
IN0358,B6T0000001103,E3,4,8,10,67,深位,370380.0,372932.0,373094.0,2714.0,否
IN0358,B6T0000001103,E3,4,8,11,65,浅位,370380.0,373250.0,373412.0,3032.0,是
IN0358,B6T0000001103,E3,4,8,11,65,深位,370380.0,373574.0,373736.0,3356.0,是
IN0358,B6T0000001103,E3,4,8,12,63,浅位,370380.0,373898.0,374060.0,3680.0,是
IN0358,B6T0000001103,E3,4,8,12,63,深位,370380.0,374222.0,374384.0,4004.0,是
IN0358,B6T0000001103,E3,4,8,12,10,浅位,370380.0,374546.0,374602.0,4222.0,是
IN0358,B6T0000001103,E3,4,8,13,61,浅位,370380.0,374919.0,375081.0,4701.0,是
IN0358,B6T0000001103,E3,4,8,13,61,深位,370380.0,375494.0,375656.0,5276.0,否
IN0478,B6T0000001440,E1,4,7,2,4,深位,375660.0,375812.0,375829.0,169.0,否
IN0478,B6T0000001440,E1,4,8,2,4,浅位,375660.0,375840.0,375857.0,197.0,否
IN0478,B6T0000001440,E1,4,8,6,12,深位,375660.0,375868.0,375909.0,249.0,否
IN0478,B6T0000001440,E1,4,8,5,54,深位,375660.0,375944.0,376067.0,407.0,否
IN0478,B6T0000001440,E1,4,7,1,59,浅位,375660.0,376184.0,376309.0,649.0,否
IN0478,B6T0000001440,E1,4,7,1,59,深位,375660.0,376428.0,376553.0,893.0,否
IN0478,B6T0000001440,E1,4,8,1,59,浅位,375660.0,376672.0,376797.0,1137.0,否
IN0478,B6T0000001440,E1,4,8,1,59,深位,375660.0,376916.0,377041.0,1381.0,否
IN0478,B6T0000001440,E1,4,7,7,53,深位,375660.0,377160.0,377285.0,1625.0,否
IN0478,B6T0000001440,E1,4,8,7,53,浅位,375660.0,377404.0,377529.0,1869.0,否
IN0478,B6T0000001440,E1,4,8,7,53,深位,375660.0,377648.0,377773.0,2113.0,否
IN0478,B6T0000001440,E1,4,7,1,60,浅位,375660.0,377892.0,378019.0,2359.0,否
IN0478,B6T0000001440,E1,4,7,1,60,深位,375660.0,378140.0,378267.0,2607.0,否
IN0478,B6T0000001440,E1,4,7,2,59,浅位,375660.0,378388.0,378515.0,2855.0,否
IN0478,B6T0000001440,E1,4,7,2,59,深位,375660.0,378636.0,378763.0,3103.0,否
IN0478,B6T0000001440,E1,4,8,1,60,浅位,375660.0,378884.0,379011.0,3351.0,否
IN0478,B6T0000001440,E1,4,8,1,60,深位,375660.0,379132.0,379259.0,3599.0,否
IN0478,B6T0000001440,E1,4,8,2,59,浅位,375660.0,379380.0,379507.0,3847.0,否
IN0478,B6T0000001440,E1,4,8,2,59,深位,375660.0,379628.0,379755.0,4095.0,是
IN0478,B6T0000001440,E1,4,7,15,6,浅位,375660.0,379960.0,380020.0,4360.0,是
IN0478,B6T0000001440,E1,4,7,15,6,深位,375660.0,380080.0,380140.0,4480.0,是
IN0478,B6T0000001440,E1,4,8,15,6,浅位,375660.0,380200.0,380260.0,4600.0,是
IN0478,B6T0000001440,E1,4,8,15,6,深位,375660.0,380320.0,380380.0,4720.0,否
IN0478,B6T0000001440,E1,4,7,3,58,浅位,375660.0,380434.0,380561.0,4901.0,否
IN0358,B6T0000001103,E3,4,8,14,59,浅位,370380.0,380682.0,380844.0,10464.0,否
IN0358,B6T0000001103,E3,4,8,14,59,深位,370380.0,381000.0,381162.0,10782.0,否
IN0358,B6T0000001103,E3,4,8,15,57,浅位,370380.0,381318.0,381480.0,11100.0,否
IN0358,B6T0000001103,E3,4,8,15,57,深位,370380.0,381636.0,381798.0,11418.0,否
IN0358,B6T0000001103,E3,4,7,10,68,浅位,370380.0,381954.0,382118.0,11738.0,否
IN0358,B6T0000001103,E3,4,7,10,68,深位,370380.0,382276.0,382440.0,12060.0,否
IN0358,B6T0000001103,E3,4,7,11,66,浅位,370380.0,382598.0,382762.0,12382.0,否
IN0358,B6T0000001103,E3,4,7,11,66,深位,370380.0,382920.0,383084.0,12704.0,否
IN0134,B6T0000000395,E3,4,7,12,64,浅位,366180.0,383242.0,383406.0,17226.0,否
IN0134,B6T0000000395,E3,4,7,12,64,深位,366180.0,383564.0,383728.0,17548.0,否
IN0134,B6T0000000395,E3,4,7,13,62,浅位,366180.0,383886.0,384050.0,17870.0,否
IN0134,B6T0000000395,E3,4,7,13,62,深位,366180.0,384208.0,384372.0,18192.0,否
IN0134,B6T0000000395,E3,4,7,14,60,浅位,366180.0,384530.0,384694.0,18514.0,否
IN0134,B6T0000000395,E3,4,7,14,60,深位,366180.0,384852.0,385016.0,18836.0,否
IN0134,B6T0000000395,E3,4,7,15,58,浅位,366180.0,385174.0,385338.0,19158.0,否
IN0134,B6T0000000395,E3,4,7,15,58,深位,366180.0,385496.0,385660.0,19480.0,否
